shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category
(1401-12),415.0,460.4575395856043,262.0673231922447,660.495136611526,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-01),342.0,354.6884966894531,141.56484010448995,567.6903723148807,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-02),315.0,415.7502395249716,205.62251049134963,631.6598908691415,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-03),372.0,412.83873543923664,198.45515466868875,626.3464129228569,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-04),356.0,382.6690465439152,172.2286438078538,598.8463034607195,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-05),397.0,414.148058729711,198.19467237248887,626.9238236062971,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-06),446.0,417.98960611324185,205.3691038292063,632.548930525162,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-07),544.0,496.5636510460242,288.2838555248503,703.7716264320711,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-08),497.0,552.4492363681969,345.77487501649307,757.550578689183,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-09),455.0,498.003980355833,293.405897507532,702.3101443761274,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-10),405.0,450.3728225064326,246.22562153328704,656.0573921303557,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-11),519.0,486.1321057192449,277.4059486847302,693.3568223079133,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1402-12),516.0,494.35344989042704,296.41060023855965,693.2316658164272,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-01),406.0,390.7026535733821,180.55847018967535,604.9184711266458,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-02),528.0,455.3293536522483,241.6296209368695,667.7858902842099,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-03),572.0,454.7098312545507,240.5326562036472,668.5714415889821,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-04),380.0,423.0096377804445,211.480075120664,637.0238555525311,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-05),397.0,453.6163277564725,240.7193583012497,669.2417055851087,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-06),432.0,459.4765607637866,244.93296349503012,671.1924313335013,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-07),517.0,536.0436379614483,329.6805652739286,740.738334387481,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-08),597.0,591.4747595105662,382.9927711399383,796.9287042429602,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-09),647.0,538.8490292375046,329.61924439016883,746.2486151050776,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-10),421.0,490.93421524067,286.2779808329877,696.922675902562,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-11),484.0,524.3085185768017,317.5963116963219,730.4170316183635,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1403-12),603.0,547.5477329775803,341.4335596218891,754.9198992099458,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-01),432.0,435.4113434913879,221.44500225195603,646.7613335811052,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-02),575.0,494.071708307824,279.8611914611573,706.6905112418694,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-03),378.0,463.66112665484826,262.8210473190042,665.378662407326,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-04),435.0,463.8990258883232,252.88021006593755,674.8293184250291,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-05),459.0,495.8166383135958,282.6560358408749,709.9196987140265,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-06),457.0,502.63395325966894,288.26461988995686,715.0326838562203,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-07),619.0,575.294063814025,370.9549407314227,782.0711726697514,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-08),685.0,632.5953807471607,425.3363588756088,835.0205742265813,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-09),0.0,578.0075455106931,372.00808139905286,786.459217777266,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-10),0.0,530.4022848179942,321.47891671909184,736.8308520497543,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-11),0.0,566.619211603182,360.807328464646,771.8886978464141,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1404-12),0.0,567.3733280449882,366.3607511231114,765.9139238384412,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-01),0.0,475.85517931958935,263.56281816426866,691.3616491963256,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-02),0.0,536.6619986445041,321.592301434788,752.6055649740356,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-03),0.0,537.7391703054369,323.6723955584366,751.2641888045426,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-04),0.0,503.32501090673264,287.81121657473267,716.4732227127598,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-05),0.0,538.3148625755149,324.4217168554539,752.1092340807862,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-06),0.0,542.6398898446636,325.3874719703314,755.6391666210334,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-07),0.0,616.4368163696428,409.405956166948,824.8605469431582,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1405-08),0.0,671.468788300636,465.5119114669092,877.8535132058335,رگلاژ درب و پنجره آلومینیومی و UPVC,خدمات شیشه ای ساختمان
(1401-01),58.0,52.81483138808316,-9.334886905439356,115.89328451762734,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-02),48.0,48.26480673426568,-17.551694024543387,113.77325151179016,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-03),49.0,45.10239484306444,-12.697198835404642,102.16606052014404,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-04),36.0,38.53418544360404,-10.673281146434755,88.66197598213523,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-05),54.0,69.16998158497097,-0.5174507854472645,138.60272461298615,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-06),75.0,82.61349925950687,15.307589514168695,150.06824522578074,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-07),60.0,64.05385972042114,7.639305442178407,121.22660567975608,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-08),62.0,64.87576310768326,2.8144834270844097,126.84884606688638,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-09),67.0,64.96609073388248,-1.0012282631509553,130.21402772145052,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-10),101.0,85.23791360841884,13.048415469343851,157.6622240199258,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-11),79.0,80.0685104799107,7.89818995410012,153.46658418750215,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-12),96.0,107.31148801645872,34.62351409790334,179.02532311951236,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-01),86.0,89.03497439360748,16.95172676037033,161.57052799554177,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-02),66.0,76.58328433725006,7.929107877095887,143.9492446404391,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-03),91.0,87.06728492513929,12.445836103700238,162.62725101513914,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-04),88.0,81.88610869404917,9.800958083456326,154.9220056615108,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-05),87.0,103.40081594705262,25.3462069599415,180.55923699749832,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-06),136.0,122.799678843381,45.8873553196842,200.21306352804967,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-07),121.0,109.14051452619448,33.51240968572511,184.53245649473783,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-08),114.0,106.21876212109852,31.4265860311934,180.60080796867172,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-09),105.0,102.60135586901303,26.678398329912618,178.15462209065902,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-10),120.0,109.63894192317788,39.836880504379465,179.9404127789287,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-11),99.0,95.0621127398792,31.18190151733243,160.40256082938075,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1402-12),125.0,127.37847988130513,57.5800234942283,197.3061766821901,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-01),108.0,113.27997998380228,40.19662105414352,184.8429750911646,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-02),101.0,113.23479504271808,36.52407793135566,190.1700904245927,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-03),115.0,105.97533937778962,34.054046907222144,178.96860037056746,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-04),113.0,110.22020213901516,32.84219407410032,187.6124376969621,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-05),133.0,120.6264794642356,46.067572915846426,195.60461219551848,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-06),142.0,143.77952906556243,66.32428412668285,221.29891346207043,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-07),141.0,126.42325173718524,50.61210769126456,201.4522769892072,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-08),126.0,122.6638858492104,47.43315060555522,197.01129590661537,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-09),108.0,118.55373446263472,44.11095692304756,194.23228986743285,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-10),100.0,126.66832882732628,53.67542617419815,198.9438045761685,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-11),125.0,119.1919031244496,46.52625930957952,192.5733841789377,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1403-12),159.0,145.2652410546597,74.09483121402882,218.4061631813228,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-01),126.0,134.66949278276184,57.00070153721816,211.9575623540381,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-02),145.0,120.32255969824058,46.40047977106329,195.9205582210308,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-03),118.0,127.11284514626438,49.94073466364902,205.292098748116,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-04),121.0,117.48240573662636,42.19750349908428,193.09715897457787,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-05),143.0,136.8815748256174,58.257606185431605,213.59223114301776,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-06),144.0,149.5092432420749,75.15493421335236,224.33003308043425,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-07),118.0,137.54617019551137,62.40585477632582,212.96112733406707,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-08),121.0,124.83019054170278,54.45571454482543,195.2829304768148,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-09),0.0,130.18697987672306,55.46325920896741,205.1631086777276,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-10),0.0,141.68051363300322,66.10192323125457,216.79139403982748,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-11),0.0,134.134883355299,59.46586582532309,209.36537252728084,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1404-12),0.0,156.4349981225395,84.67723509051551,229.150104376795,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-01),0.0,146.34094787762405,68.19090405186971,224.1048311636427,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-02),0.0,135.93761396777873,57.99554371925726,214.27302224807207,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-03),0.0,138.81872457182536,62.02096249848623,216.3992672468109,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-04),0.0,132.64640697303795,55.02810336682236,210.3555036276091,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-05),0.0,149.21268511904046,72.23451098140723,227.04289914081536,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-06),0.0,165.86296236218558,88.17963163342095,243.83933913602496,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-07),0.0,148.82936016480178,74.87560094535176,223.5462620465006,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1405-08),0.0,146.30967917311983,70.21749119932,221.15672455497275,ساخت سوئیچ و ریموت خودرو در محل,خدمات و تعمیرات خودرو
(1401-01),821.0,806.826179154062,427.4858876385786,1185.2988937575426,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-02),727.0,966.0010677351322,588.7475069472969,1343.788856086267,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-03),603.0,633.479002898817,257.1677046291984,1013.2929847703208,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-04),409.0,383.5242774339474,5.843467076241996,761.9082495723766,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-05),402.0,291.41012064094315,-84.46285666529762,669.9114923799661,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-06),369.0,232.5995141227432,-142.84460152128997,610.3268173777682,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-07),270.0,269.40239207200204,-95.3642695002082,637.6115064826732,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-08),198.0,121.14174066273432,-229.33029576970972,475.26179114726415,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-09),79.0,-3.712128273999429,-330.58315652958646,324.1287368846503,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-10),84.0,-28.09258962121393,-377.89410563123073,325.0527020926143,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-11),99.0,13.0903501351019,-341.33828361208947,366.0205854864175,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-12),337.0,231.125268799135,-123.4239694765983,584.6111880285947,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-01),599.0,1011.2076932024536,647.742986866068,1379.4653178532285,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-02),1093.0,1163.2072900590867,785.7382849141009,1538.8288250255107,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-03),674.0,804.0541789805128,428.6254978730332,1180.7873147243176,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-04),610.0,535.1575403056636,154.6261561138276,912.773053376376,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-05),413.0,420.8291588109511,44.39047784121564,796.5075418706092,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-06),326.0,349.06838280173093,-29.99453455348536,728.4830845282104,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-07),360.0,373.5921912332148,6.664560530394984,738.1259080298433,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-08),232.0,233.18413961099895,-130.79092073503222,599.5595986314613,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-09),122.0,112.2980901893767,-244.62361430523796,463.469422805963,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-10),95.0,94.23458575519832,-259.5357467538343,445.7798129713644,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-11),169.0,148.58165797239255,-201.762469911627,504.4008588159355,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1402-12),361.0,376.6760629372382,24.89700546709939,728.7075764013616,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-01),969.0,1189.9683521467844,815.1624181838506,1567.638066526942,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-02),1281.0,1349.4838613236682,975.4407028124006,1726.5571427413777,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-03),1323.0,1004.2001596585654,623.8961732207636,1383.2893599875988,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-04),932.0,726.570143591364,343.9882101913884,1103.3955938720032,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-05),621.0,607.1974931521911,228.024355254266,990.1144437059412,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-06),500.0,532.2354040685315,151.90423927800845,910.9374032973606,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-07),513.0,541.1517015105429,179.29656943003755,905.3462941582914,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-08),299.0,394.24618306366153,27.60932401245204,761.3888437636859,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-09),178.0,274.4088622812652,-87.25571870088736,639.6418778825018,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-10),142.0,244.37628669884563,-122.23905173017324,608.6110645954982,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-11),200.0,281.8097045074049,-70.63519717110498,639.6847613204128,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1403-12),540.0,522.8010576426673,158.0599267010994,889.9869284581204,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-01),1701.0,1331.834915234724,961.473679751272,1714.3083219677042,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-02),1877.0,1422.6811971239397,1043.731867463909,1799.8111428417242,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-03),874.0,1061.2944884713777,680.8682044058926,1436.4578452152991,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-04),497.0,765.2129150552068,380.6343342855591,1143.4745667753111,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-05),521.0,634.1614230134508,253.43983887314312,1011.1716884613132,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-06),463.0,538.115578778729,155.02931658677875,913.2582489965652,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-07),575.0,528.7205682581996,166.1095301084623,895.456857111776,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-08),404.0,372.8413053197509,7.449015485377135,741.0055219160975,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-09),0.0,230.42764449536585,-134.57298317082314,595.8280368406243,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-10),0.0,186.38324259273327,-180.60896127588708,549.3278161859281,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-11),0.0,224.08374412642968,-137.5979535716141,591.8250594820554,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1404-12),0.0,428.1660667974208,70.55736600333995,779.7530261228596,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-01),0.0,1234.0008831457003,857.2985687293777,1604.3359132743435,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-02),0.0,1341.848909288312,967.4380283055488,1718.666532689604,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-03),0.0,976.4779494049026,593.5715577225649,1356.234291928661,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-04),0.0,676.4010814663168,297.7528951802117,1055.4779151699886,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-05),0.0,551.3375919800126,172.09886667339623,930.6574204910844,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-06),0.0,449.0168183439957,67.43945302673728,831.997502057096,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-07),0.0,448.67256826035134,74.10987265350266,817.53086538682,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1405-08),0.0,288.501392582218,-87.25098554322358,658.7937004072326,ساخت و نصب توری,خدمات و تعمیرات ساختمان
(1401-01),619.0,570.2008795312705,165.05343577485928,976.9291036255888,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-02),838.0,945.1461273299532,535.1691329446813,1346.2419974327074,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-03),974.0,1134.5309457389376,729.2285966739283,1541.0656765923295,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-04),1212.0,1092.7373038292776,681.4852734908102,1498.8920061635674,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-05),1223.0,1063.6549678188758,657.8700474012884,1467.3228352429414,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-06),1244.0,1121.6144946098432,710.8242040672045,1530.216023860845,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-07),737.0,817.4355254013226,420.3670614329702,1206.4969146658257,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-08),682.0,677.18954863374,290.0223620683547,1070.112605598919,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-09),691.0,621.3269780726432,224.91013011293464,1019.9875359969776,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-10),788.0,743.7666932262792,347.4516446251359,1137.3017724982951,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-11),933.0,912.405485944092,521.1446236074291,1305.0738747126802,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1401-12),1112.0,1169.1671797963893,787.3986954745479,1549.0879929488003,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-01),534.0,653.003560252431,244.9479892767373,1059.101679371617,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-02),891.0,1048.2267873760054,642.1344240314079,1455.6288413902705,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-03),1076.0,1283.9414895045725,879.0513587150051,1692.1735975308982,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-04),1253.0,1312.4045316383958,905.9179389785784,1720.590850858343,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-05),1376.0,1332.6459165708347,928.0499450526552,1738.7796238252884,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-06),1471.0,1455.9314508063164,1048.2972780045222,1865.112988107397,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-07),1311.0,1196.6955554718495,807.7994472869177,1596.847834782621,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-08),1133.0,1109.5707813753952,715.7229121930262,1501.4814530979909,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-09),1063.0,1110.8767449925383,717.3963102684875,1499.2947006102554,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-10),1228.0,1251.088185881372,858.7514952689643,1645.8369427141251,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-11),1403.0,1404.957011893955,1015.003713255091,1800.4649541947144,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1402-12),1720.0,1579.8683258317287,1200.7944299197386,1959.9914091450416,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-01),920.0,980.300260919901,575.8947428746845,1385.1758339969665,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-02),1500.0,1244.8513011792202,838.6972608314401,1648.9686845071442,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-03),1695.0,1330.6191150920597,928.5375166215102,1735.771516977437,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-04),1046.0,1076.3734296909977,718.9740131837557,1433.14113850998,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-05),6.0,201.9286764259517,124.1663980156246,281.7873715829459,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-06),4.0,132.36723592663714,80.89592774485261,184.32565476870457,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-07),1.0,24.96864254620582,11.654871362674031,37.429863470897466,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-08),2.0,26.657297014836345,-0.0563296071254526,53.72454374622757,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-09),1.0,4.612093712851628,-8.705865918803953,17.66626385956151,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-10),4.0,28.02991930535229,-24.79325436468659,79.55739819552603,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1403-12),2.0,29.635632864074637,2.6857671397162086,55.42297264792418,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-03),1.0,108.86424695599273,-60.37911533298728,282.4086683997056,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-04),0.0,24.25012215093189,-379.830968415339,432.2838964945412,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-05),0.0,-103.81292121502672,-502.4165746800577,303.4005381458687,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-06),0.0,-150.01343980415407,-557.8514999986232,264.159953127398,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-07),0.0,-519.9206009919417,-921.209374760183,-123.5391428420882,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-08),0.0,-749.3572851567005,-1148.195044928077,-346.92521537680045,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-09),0.0,-902.256329717982,-1310.8772829194554,-491.2406745401643,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-10),0.0,-883.8506635159906,-1294.7924096140778,-465.50500809267845,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-11),0.0,-807.7504076554733,-1232.1506336747725,-375.3494670946881,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1404-12),0.0,-594.8145194563023,-1010.4425820409,-165.7879589095507,ساخت، نصب و تعمیر کابینت,چوب و کابینت
(1405-01),0.0,-1330.873362710293,-1788.1391931894527,-855.8841282653977,ساخت، نصب و تعمیر کابینت,چوب و کابینت
