shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1403-09),82.0,75.68556435457563,27.20311906342368,124.40036083270876,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,6.314435645424368,54.79688093657632,42.40036083270876,yhat_diff,yhat_diff
(1403-10),52.0,51.30752886476871,16.675535107654813,87.19388580626126,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,0.6924711352312869,35.32446489234519,35.193885806261264,yhat_diff,yhat_diff
(1403-11),65.0,59.97238237895165,19.740718440493257,99.96251565298564,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,5.02761762104835,45.259281559506746,34.962515652985644,yhat_diff,yhat_diff
(1403-12),59.0,60.897905796581895,14.426957582775136,107.21817954535274,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,1.8979057965818955,44.57304241722486,48.21817954535274,yhat_diff,yhat_diff
(1404-01),52.0,48.99640474278338,13.220488408521842,84.59808446374691,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,3.0035952572166167,38.77951159147816,32.598084463746915,yhat_diff,yhat_diff
(1404-02),67.0,66.64077846604651,21.61501873997597,112.2841371108161,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,0.3592215339534874,45.384981260024034,45.2841371108161,yhat_diff,yhat_diff
(1404-03),52.0,56.6842468645727,21.318373451531595,92.57006073482763,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,4.6842468645727,30.681626548468405,40.57006073482764,yhat_diff,yhat_diff
(1404-04),67.0,70.11513628610153,26.40618808138276,114.22142364788992,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,3.1151362861015315,40.59381191861724,47.22142364788992,yhat_diff,yhat_diff
(1404-05),56.0,68.09217238805068,23.234375073537315,113.5067544324659,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,12.092172388050685,32.765624926462685,57.5067544324659,yhat_diff,yhat_diff
(1404-06),66.0,57.46057019370468,18.24626941104048,95.8158508752527,نصب و تعمیر درب اتوماتیک,خدمات شیشه ای ساختمان,8.539429806295317,47.75373058895952,29.815850875252707,yhat_diff,yhat_diff
