shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1402-11),1621.0,1672.3983047425918,1222.298392790755,2130.306972882055,چوب و کابینت
(1402-12),1835.0,1877.9088192023971,1440.5326035466965,2312.2237911229604,چوب و کابینت
(1403-01),1156.0,1283.2161610482335,813.3201765843393,1746.3208299179921,چوب و کابینت
(1403-02),1709.0,1673.4964284793427,1201.2161897371786,2150.1246044391596,چوب و کابینت
(1403-03),1949.0,1754.8876208261693,1279.0333771014377,2219.648610284484,چوب و کابینت
(1403-04),1932.0,1878.5376712967059,1409.1184996808415,2354.5851200943303,چوب و کابینت
(1403-05),2308.0,2254.221730058368,1788.5874385294592,2722.723479384062,چوب و کابینت
(1403-06),2110.0,2210.3027456124655,1738.6183994822868,2680.7816877230503,چوب و کابینت
(1403-07),2066.0,2023.9939486493706,1566.386025955971,2475.1474265148295,چوب و کابینت
(1403-08),1872.0,2001.9784683441019,1551.3649495787545,2458.4797873009397,چوب و کابینت
(1403-09),1904.0,2043.8441060286143,1586.3425744616914,2498.5534289281795,چوب و کابینت
(1403-10),2294.0,2250.2731835456702,1796.2158989886525,2703.829411655446,چوب و کابینت
(1403-11),2486.0,2376.9987438499966,1920.2820870504995,2828.2129836501613,چوب و کابینت
(1403-12),3035.0,2637.3543217721153,2184.7403623986506,3100.8861147247876,چوب و کابینت
(1404-01),1857.0,2038.1646850032816,1567.9837430025254,2510.991025173263,چوب و کابینت
(1404-02),2380.0,2401.210851271375,1934.2939664834573,2872.7754185543813,چوب و کابینت
(1404-03),2121.0,2490.4311016527095,2018.3211473740796,2959.233020215839,چوب و کابینت
(1404-04),2309.0,2624.187451447314,2154.9206190354857,3094.921581577311,چوب و کابینت
(1404-05),3253.0,2995.960749754214,2526.6714148841124,3465.8754398780566,چوب و کابینت
(1404-06),3219.0,2946.154738327732,2468.910829686829,3418.175907489769,چوب و کابینت
(1404-07),3296.0,2725.592427761486,2268.3211803053778,3181.034060827366,چوب و کابینت
(1404-08),3117.0,2721.2540357207936,2265.823666337615,3177.106183244632,چوب و کابینت
(1404-09),0.0,2762.1801966847547,2296.7450350089766,3215.73578403518,چوب و کابینت
(1404-10),0.0,2961.1327108405085,2505.8737140639037,3413.2308856577,چوب و کابینت
(1404-11),0.0,3099.5166536739794,2647.2238993354185,3552.6720005250686,چوب و کابینت
(1404-12),0.0,3241.1062504797774,2799.532298883812,3674.951785651737,چوب و کابینت
(1405-01),0.0,2772.052128554373,2299.7340672864248,3244.9297313781585,چوب و کابینت
(1405-02),0.0,3138.4454723348695,2672.5540760702984,3608.2319833508263,چوب و کابینت
(1405-03),0.0,3228.3188229956995,2749.5511984075147,3697.471130211177,چوب و کابینت
(1405-04),0.0,3349.6006399616754,2877.632642940867,3820.1395417990902,چوب و کابینت
(1405-05),0.0,3738.034332285546,3267.331499491154,4208.6006446764695,چوب و کابینت
(1405-06),0.0,3677.2910422465256,3197.1413400392034,4145.754423479015,چوب و کابینت
(1401-01),466.0,434.27525903797016,216.2886377010984,647.9083771926588,کارواش و دیتیلینگ
(1401-02),560.0,504.94638433545697,293.10378060732916,718.9021823178547,کارواش و دیتیلینگ
(1401-03),415.0,407.8678504098384,193.7086313855867,622.8543577159231,کارواش و دیتیلینگ
(1401-04),375.0,385.5655328114909,173.53536682020408,597.8349965334461,کارواش و دیتیلینگ
(1401-05),371.0,428.08722202930454,216.52882306866456,641.8314459756998,کارواش و دیتیلینگ
(1401-06),437.0,459.6672966986306,247.38007404100708,675.2804956863401,کارواش و دیتیلینگ
(1401-07),372.0,377.5240477761144,169.9175569548322,584.3090432007672,کارواش و دیتیلینگ
(1401-08),403.0,341.38320825872614,132.35252940394847,547.9407428598065,کارواش و دیتیلینگ
(1401-09),339.0,377.53888733064133,168.84040752874617,584.5376832235974,کارواش و دیتیلینگ
(1401-10),358.0,376.09144329851665,167.66649829106944,581.9437535889313,کارواش و دیتیلینگ
(1401-11),382.0,356.8555668944947,151.00874386785637,563.7941052886839,کارواش و دیتیلینگ
(1401-12),502.0,503.0030743405338,302.7745992498162,703.2452949699561,کارواش و دیتیلینگ
(1402-01),358.0,422.864817874591,208.25515568561045,636.048704770027,کارواش و دیتیلینگ
(1402-02),454.0,488.6372979838702,273.64272131517754,702.0087104838982,کارواش و دیتیلینگ
(1402-03),390.0,399.7741876648787,187.7758324569143,614.6111377484226,کارواش و دیتیلینگ
(1402-04),443.0,378.5429169966067,164.02404620625137,594.0828206139413,کارواش و دیتیلینگ
(1402-05),412.0,426.29160967542754,214.15520152637376,642.2469975972365,کارواش و دیتیلینگ
(1402-06),527.0,463.99275267463526,248.79417508718765,680.1456059372181,کارواش و دیتیلینگ
(1402-07),373.0,379.171272055247,173.3479876119308,584.6528548705768,کارواش و دیتیلینگ
