shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category
(1403-01),595.0,705.0382084537003,-97.67185308288158,1517.375246925373,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-02),1492.0,1339.026585867311,549.4458153836825,2133.473268689879,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-03),2165.0,2156.204247300824,1347.4781826359342,2951.1507985449307,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-04),2419.0,2721.7452943502567,1923.9559803384504,3519.2648851138924,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-05),2498.0,2364.2571519405183,1562.5971940908105,3168.778644769683,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-06),2619.0,2442.517055516901,1638.915688097498,3235.8721301368714,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-07),1757.0,1870.5741371991776,1095.8150044909205,2645.9765895692617,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-08),1613.0,1807.7909125874849,1033.8684637107797,2577.7034764837704,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-09),1650.0,1823.7389392426803,1045.2129909142595,2595.7635006523424,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-10),2050.0,2010.4339624441257,1228.4754835827882,2782.571689714743,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-11),2242.0,2099.062763222179,1318.2287391252928,2874.897724611993,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1403-12),2369.0,2166.419838680388,1378.433173844085,2957.6295522025944,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-01),0.0,1735.5918390708669,938.2990417559708,2535.7049781623427,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-02),0.0,2485.1088242693104,1672.8256768539584,3295.2030066179773,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-03),0.0,3361.5290222562826,2555.021170217487,4174.573119745426,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-04),0.0,3841.5363028450206,3027.123914407276,4640.246809490777,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-05),0.0,3622.3679508131568,2815.56102614483,4429.659138159996,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-06),0.0,3530.1165115313247,2717.334983905699,4328.3271134347415,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-07),0.0,3017.4038368843508,2236.8823936801487,3795.5192119200456,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-08),0.0,3029.7926970911635,2241.4685449036,3820.10926996116,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-09),0.0,2876.797989755244,2094.9341526320623,3663.9010781710153,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-10),0.0,3172.320960729969,2381.2346010670767,3965.548886430318,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-11),0.0,3278.570071227873,2488.78451535455,4081.754535998996,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1404-12),0.0,3224.217153439923,2454.369184915653,3989.106294790338,اسباب کشی با خاور و کامیون,باربری و جابجایی
(1401-01),219.0,253.5969850418101,52.84133065130357,451.99520764543325,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-02),255.0,264.828219164364,64.50420638913,462.99907908087295,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-03),281.0,263.56809494482405,65.1575663118116,460.2106732178033,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-04),273.0,285.4811132674652,85.29266777784962,482.9816249844012,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-05),279.0,241.8802031318449,44.051023589092345,438.3878350943037,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-06),208.0,217.00679005824887,18.37038985613593,414.0343448670863,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-07),228.0,219.38910780488183,26.915088665066424,412.3051119508784,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-08),213.0,198.54987259516767,4.95567520964259,391.90806589500033,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-09),165.0,191.2009397048144,-1.9660998916059864,383.3674791027098,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-10),215.0,191.82484877382987,0.98767084890726,381.898392911317,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-11),218.0,209.1091862445396,16.503121649917873,401.8308336807766,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-12),485.0,351.8261523599793,166.3003124860237,539.4387631318552,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-01),179.0,245.60364342706367,59.54401576508266,432.9871543189295,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-02),253.0,250.97227849149647,54.95995867984674,451.8598040305892,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-03),204.0,246.74885251501823,48.50352486542717,444.6766931294559,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-04),273.0,260.7990631241065,60.2295439664322,459.2768020356226,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-05),164.0,205.7880475650506,14.654012929544878,396.5231102486911,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-06),179.0,180.1854588372796,-19.19929127138826,378.7143602099823,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-07),168.0,180.2712895350074,-16.191188051297654,370.8451477611411,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-08),161.0,155.42571489856016,-37.10503194105532,345.6382390591886,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-09),168.0,145.641378540355,-47.14439853148213,338.1717508949487,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-10),139.0,140.43743537013157,-50.726619671670974,333.5173960965372,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-11),166.0,158.97859179241556,-31.66009414683294,352.1257294413536,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1402-12),322.0,301.0731914582293,116.73435168717228,487.1701267580422,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-01),124.0,198.4051618746898,7.458475855423792,392.14300892909455,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-02),206.0,220.6597649193872,22.109483813014297,419.8088879596274,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-03),256.0,230.7232782997764,32.20761807874093,429.6184778635407,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-04),258.0,257.28499761611226,56.34673504135874,452.6853001455712,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-05),222.0,228.22985091382907,26.400695145562125,425.0497185723417,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-06),220.0,208.9856437535944,7.541791318523213,408.9604788826192,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-07),226.0,218.0975907971146,33.21364369289405,405.626723699979,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-08),195.0,214.8634290952732,24.48135381426455,408.00357337577424,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-09),253.0,216.9763258739397,25.968859525941795,410.79109185127777,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-10),195.0,229.2396261813738,37.01152257780982,423.41902521692697,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-11),240.0,261.27990501651203,66.97136791460557,453.018140471011,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1403-12),465.0,429.0919722048912,236.77321410492064,621.8658130162809,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-01),0.0,325.1215852329729,126.37144694383716,523.4085829533816,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-02),0.0,350.9391306330792,149.39975178765866,547.7236806981284,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-03),0.0,360.5935675577644,161.86560312099618,559.529372837833,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-04),0.0,388.3580392144983,189.62294262414704,586.1889466705647,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-05),0.0,357.8030979907591,161.4712713976655,557.8557264160713,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-06),0.0,339.50225181247055,141.0188891571362,539.5183908505996,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-07),0.0,351.64644029267413,158.62205935866024,543.2877728731248,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-08),0.0,340.51375295227217,148.0779977646596,533.5152250163463,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-09),0.0,342.76875634203617,149.4585748704878,534.4772312756028,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-10),0.0,355.0208813049678,160.74805271203616,548.8632223475557,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-11),0.0,388.5712254093083,194.4311204608479,580.8728916220242,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1404-12),0.0,538.2096934636012,349.8371911033289,724.0220125755156,اصلاح صورت و ابرو بانوان,زیبایی بانوان
(1401-01),159.0,221.86736666668145,92.05878186660742,351.675467468647,امداد خودرو,خدمات و تعمیرات خودرو
(1401-02),200.0,203.0656873276948,70.29784398957334,334.54808404508407,امداد خودرو,خدمات و تعمیرات خودرو
(1401-03),250.0,244.2312937146856,113.6774909623473,376.8261091475268,امداد خودرو,خدمات و تعمیرات خودرو
(1401-04),367.0,333.1200995393132,202.1805848205671,464.18755915061365,امداد خودرو,خدمات و تعمیرات خودرو
(1401-05),399.0,356.11438331842646,224.3213108418655,488.033529190246,امداد خودرو,خدمات و تعمیرات خودرو
(1401-06),305.0,293.53704240055754,162.54763304124396,426.344443303985,امداد خودرو,خدمات و تعمیرات خودرو
(1401-07),197.0,218.37584487707744,92.00905240053326,347.8575689060265,امداد خودرو,خدمات و تعمیرات خودرو
(1401-08),197.0,197.2351099281942,71.93001949326619,324.15005794819865,امداد خودرو,خدمات و تعمیرات خودرو
(1401-09),199.0,201.40826423277647,72.92552552026922,329.3769707082065,امداد خودرو,خدمات و تعمیرات خودرو
(1401-10),287.0,216.03483751933507,89.331363685619,343.9294824905805,امداد خودرو,خدمات و تعمیرات خودرو
(1401-11),245.0,212.91879867853973,86.08585322420551,341.4042241662659,امداد خودرو,خدمات و تعمیرات خودرو
(1401-12),187.0,213.42117965204704,89.93209266628708,335.413071890095,امداد خودرو,خدمات و تعمیرات خودرو
(1402-01),202.0,168.10337666349517,37.75494744078269,300.5374823172341,امداد خودرو,خدمات و تعمیرات خودرو
(1402-02),114.0,138.66814612871764,11.313173091666227,265.681037650088,امداد خودرو,خدمات و تعمیرات خودرو
(1402-03),152.0,166.10639656386994,43.62361714953473,288.02367455456204,امداد خودرو,خدمات و تعمیرات خودرو
(1402-04),243.0,263.4152820678142,133.0762073653975,394.1398991815414,امداد خودرو,خدمات و تعمیرات خودرو
(1402-05),232.0,282.70180869039905,150.2256862584167,414.7747216461761,امداد خودرو,خدمات و تعمیرات خودرو
(1402-06),198.0,222.56406009708,91.07565228109864,354.46882102844484,امداد خودرو,خدمات و تعمیرات خودرو
(1402-07),151.0,149.95289754987374,22.80993489318613,277.3759709775952,امداد خودرو,خدمات و تعمیرات خودرو
(1402-08),140.0,134.56711135668385,6.634291868482976,260.9984130105366,امداد خودرو,خدمات و تعمیرات خودرو
(1402-09),133.0,140.05897294532318,17.12468827144374,262.9027989107603,امداد خودرو,خدمات و تعمیرات خودرو
(1402-10),143.0,159.87193546702954,36.37756020322683,283.274455557409,امداد خودرو,خدمات و تعمیرات خودرو
(1402-11),147.0,167.49608831802254,38.966659877546,293.98138643786626,امداد خودرو,خدمات و تعمیرات خودرو
(1402-12),174.0,169.71628303835797,50.37281506200976,287.06087821621804,امداد خودرو,خدمات و تعمیرات خودرو
(1403-01),145.0,133.11907765569828,5.229149829430761,262.73639332194284,امداد خودرو,خدمات و تعمیرات خودرو
(1403-02),141.0,114.32707764346426,-17.995112831472653,245.47455266679157,امداد خودرو,خدمات و تعمیرات خودرو
(1403-03),166.0,152.67179278259783,24.912381769365545,278.2322841933337,امداد خودرو,خدمات و تعمیرات خودرو
(1403-04),237.0,248.55501599839752,117.24813527843072,380.3363047676227,امداد خودرو,خدمات و تعمیرات خودرو
(1403-05),263.0,274.7095990721514,141.6659099508492,405.21827123815257,امداد خودرو,خدمات و تعمیرات خودرو
(1403-06),241.0,220.01715888121396,87.35563018729977,350.7856149071795,امداد خودرو,خدمات و تعمیرات خودرو
(1403-07),176.0,148.50144598942052,22.1750946880052,273.4621292168048,امداد خودرو,خدمات و تعمیرات خودرو
(1403-08),138.0,134.2994735999672,7.473799774770049,262.8733108580085,امداد خودرو,خدمات و تعمیرات خودرو
(1403-09),121.0,137.73577234270434,19.33485076077812,257.3662416072194,امداد خودرو,خدمات و تعمیرات خودرو
(1403-10),134.0,164.10836625772797,35.964274085207535,289.8948021643477,امداد خودرو,خدمات و تعمیرات خودرو
(1403-11),149.0,167.62675822628628,39.08830343351112,295.7560411076817,امداد خودرو,خدمات و تعمیرات خودرو
(1403-12),222.0,181.92617920708236,52.69545798371561,308.9929219191481,امداد خودرو,خدمات و تعمیرات خودرو
(1404-01),0.0,135.62701558238066,2.7784941644012644,266.4062354684208,امداد خودرو,خدمات و تعمیرات خودرو
(1404-02),0.0,113.70135620820452,-17.615731337235886,243.6412078659317,امداد خودرو,خدمات و تعمیرات خودرو
(1404-03),0.0,162.11200176098183,32.172767702465336,294.0111963726119,امداد خودرو,خدمات و تعمیرات خودرو
(1404-04),0.0,248.4490410281269,116.35536003463048,379.0172871868653,امداد خودرو,خدمات و تعمیرات خودرو
(1404-05),0.0,275.6493302714858,143.00410108801316,407.7836579367119,امداد خودرو,خدمات و تعمیرات خودرو
(1404-06),0.0,217.8740625461329,88.23872560927117,350.6298409400409,امداد خودرو,خدمات و تعمیرات خودرو
(1404-07),0.0,147.28922366435754,19.262414675956368,274.1787414998174,امداد خودرو,خدمات و تعمیرات خودرو
(1404-08),0.0,136.23105901685054,9.024660556084577,264.8479116694599,امداد خودرو,خدمات و تعمیرات خودرو
(1404-09),0.0,146.35791568729306,18.88800034209826,273.8596492135846,امداد خودرو,خدمات و تعمیرات خودرو
(1404-10),0.0,164.14498611142,37.45884738006766,290.89580430884484,امداد خودرو,خدمات و تعمیرات خودرو
(1404-11),0.0,168.19206571423126,39.25099989377716,297.01305104789026,امداد خودرو,خدمات و تعمیرات خودرو
(1404-12),0.0,178.02256397755744,53.5801407511066,300.9177566624067,امداد خودرو,خدمات و تعمیرات خودرو
(1401-01),199.0,209.6469840391624,105.37118443681672,312.85741611297544,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-02),258.0,226.31909332745468,123.1114455882132,329.92471965959646,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-03),236.0,226.32593135055112,124.0514258284679,330.1132191664341,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-04),202.0,226.56517280890543,124.40629858735495,330.7593121936751,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-05),249.0,228.410084135471,125.41156648778872,331.17870493622405,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-06),175.0,178.82115140160897,75.52339106931285,281.10295504424505,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-07),149.0,158.39702256989506,59.9155367581647,258.4301874286683,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-08),147.0,150.0130460962617,49.888650559943926,248.62081281560168,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-09),117.0,140.54658655222187,46.67119734529923,232.98698679664443,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-10),136.0,138.8249093673655,41.76979139032875,235.3149211412086,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-11),149.0,142.1501277274861,42.41235052151221,241.80113285501432,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1401-12),232.0,179.28003007039905,86.8575048187618,272.2378366135538,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-01),133.0,143.89388820678244,43.28258694587643,242.70493822869733,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-02),135.0,157.55427203848387,58.31309086016006,257.3864573160968,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-03),165.0,158.31745002744648,58.46662603092393,258.33600590668726,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-04),157.0,162.4783929110627,59.31080723154138,264.9754964807237,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-05),160.0,160.47513319473208,60.31236024644952,260.4876471340838,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-06),99.0,114.81917332455258,13.608977401538336,218.564511865392,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-07),86.0,85.76946400516789,-1.217869729694503,173.46483600825022,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-08),95.0,90.11949292911176,-9.682416207452684,189.69706490371317,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-09),93.0,88.34611932452644,-8.957248148811741,185.7951357704708,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-10),78.0,81.03674713706967,-10.723377409038374,173.916147769608,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-11),90.0,85.65935865708906,-12.66944364895036,181.77702101793915,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1402-12),130.0,130.36294030526776,38.10139640630728,223.16434226416968,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-01),64.0,86.50650754802933,-3.8074725322183305,176.56386677748586,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-02),100.0,114.20611433294395,17.5871707718553,212.33144081144627,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-03),115.0,126.02355303612092,24.964963534271533,224.69134888187165,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-04),149.0,136.26360020771986,33.74034575793918,239.96151170207125,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-05),141.0,147.80199131581034,45.53254955611949,252.25735241842125,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-06),116.0,103.10062352985469,-0.2495817037239297,206.0017806312073,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-07),106.0,92.97527701564876,-5.142271330080241,193.293014208187,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-08),94.0,88.95658223386243,-6.762132656372113,185.66552539421917,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-09),112.0,87.70541376678521,-2.0468195166476413,177.6904430670549,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-10),95.0,98.28427580579348,-1.6763770411346384,195.8433232662918,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-11),107.0,103.8613973412496,4.259410561779985,203.1449145879062,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1403-12),136.0,154.3026713198089,57.76137212454958,251.1367989400077,اپیلاسیون بانوان در خانه,زیبایی بانوان
(1404-01),0.0,117.93028638690198,15.164854386529544,219.7382619762614,اپیلاسیون بانوان در خانه,زیبایی بانوان
