shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label
(1404-03),126.0,180.05292321645,28.650404631127813,332.0948606578343,براشینگ مو بانوان,54.05292321645001,97.34959536887219,206.09486065783432,yhat_diff
(1404-04),58.0,238.8796371163247,86.09319695634639,391.8717642254908,براشینگ مو بانوان,180.8796371163247,28.09319695634639,333.8717642254908,yhat_low_diff
(1404-05),88.0,147.67482917557416,-6.248257579117907,299.1286235200745,براشینگ مو بانوان,59.67482917557416,94.2482575791179,211.12862352007448,yhat_diff
(1404-06),133.0,139.64590081930945,-15.449538318272513,291.3858983343563,براشینگ مو بانوان,6.645900819309446,148.44953831827252,158.38589833435628,yhat_diff
(1404-07),91.0,138.93289488853495,-7.279981558837736,287.5597785525532,براشینگ مو بانوان,47.932894888534946,98.27998155883773,196.5597785525532,yhat_diff
(1404-08),104.0,143.26669471536715,-2.759537946862918,290.7161014511884,براشینگ مو بانوان,39.26669471536715,106.75953794686292,186.71610145118842,yhat_diff
(1404-09),0.0,130.88606850148594,-17.62460299692227,279.4748740468652,براشینگ مو بانوان,130.88606850148594,17.62460299692227,279.4748740468652,yhat_low_diff
(1404-10),0.0,147.17205237565983,-2.337863284140011,295.50764343374016,براشینگ مو بانوان,147.17205237565983,2.337863284140011,295.50764343374016,yhat_low_diff
(1404-11),0.0,161.95073832164138,12.365599305397597,308.29429537813365,براشینگ مو بانوان,161.95073832164138,12.365599305397597,308.29429537813365,yhat_low_diff
(1404-12),0.0,181.9162072363477,39.318779193487245,325.2936200854579,براشینگ مو بانوان,181.9162072363477,39.318779193487245,325.2936200854579,yhat_low_diff
(1401-01),369.0,469.4115307056164,247.65518403878613,688.3235981188186,برق و باتری خودرو,100.41153070561643,121.34481596121387,319.3235981188186,yhat_diff
(1401-02),509.0,421.7514235882265,203.06875327343047,641.6022718679197,برق و باتری خودرو,87.24857641177351,305.9312467265695,132.60227186791974,yhat_diff
(1401-03),541.0,547.5370872686556,328.24024211962256,765.2703797443439,برق و باتری خودرو,6.5370872686555686,212.75975788037744,224.27037974434393,yhat_diff
(1401-04),820.0,805.2011748583712,586.267640502406,1023.587075627743,برق و باتری خودرو,14.798825141628754,233.73235949759396,203.58707562774305,yhat_diff
(1401-05),851.0,870.8660647137698,650.4222029364734,1089.9543069473184,برق و باتری خودرو,19.866064713769788,200.57779706352665,238.9543069473184,yhat_diff
(1401-06),625.0,703.2356675553555,481.2498110131324,924.3984714274644,برق و باتری خودرو,78.23566755535546,143.7501889868676,299.3984714274644,yhat_diff
(1401-07),407.0,471.9003540597564,258.7892292506197,685.6590547486999,برق و باتری خودرو,64.90035405975641,148.2107707493803,278.6590547486999,yhat_diff
(1401-08),435.0,416.54634758321777,206.4466388227196,627.8237470284573,برق و باتری خودرو,18.453652416782234,228.5533611772804,192.82374702845732,yhat_diff
(1401-09),522.0,501.2766357592792,286.4523930992504,714.5731609127569,برق و باتری خودرو,20.723364240720798,235.5476069007496,192.57316091275686,yhat_diff
(1401-10),680.0,531.6462351836341,317.50834935269285,743.0335757268767,برق و باتری خودرو,148.35376481636592,362.49165064730715,63.033575726876734,yhat_high_diff
(1401-11),620.0,565.0854457644986,354.64216158252475,775.5845398425815,برق و باتری خودرو,54.91455423550144,265.35783841747525,155.58453984258153,yhat_diff
(1401-12),527.0,576.4515577018891,371.80485430490313,780.4468549595128,برق و باتری خودرو,49.4515577018891,155.19514569509687,253.44685495951285,yhat_diff
(1402-01),607.0,565.4488977516114,345.5250127783249,784.1485281916457,برق و باتری خودرو,41.55110224838859,261.4749872216751,177.1485281916457,yhat_diff
(1402-02),455.0,502.1324239745676,285.34300561524793,722.0847627674816,برق و باتری خودرو,47.13242397456759,169.65699438475207,267.0847627674816,yhat_diff
(1402-03),584.0,619.8272237002076,401.9795616777607,841.8762613530745,برق و باتری خودرو,35.82722370020758,182.02043832223927,257.8762613530745,yhat_diff
(1402-04),892.0,872.6826822855876,651.6105304079716,1095.466256973985,برق و باتری خودرو,19.31731771441241,240.38946959202838,203.46625697398508,yhat_diff
(1402-05),946.0,925.7936184530772,706.098580798658,1147.233199049144,برق و باتری خودرو,20.206381546922785,239.90141920134204,201.2331990491441,yhat_diff
(1402-06),767.0,757.141653794135,539.7137313137521,978.6947000950628,برق و باتری خودرو,9.858346205865018,227.28626868624792,211.69470009506279,yhat_diff
(1402-07),497.0,507.1278109504183,293.14758224801267,718.6063818226995,برق و باتری خودرو,10.12781095041828,203.85241775198733,221.60638182269952,yhat_diff
(1402-08),480.0,445.1648155076662,233.34891126814952,654.8952166254107,برق و باتری خودرو,34.83518449233378,246.65108873185048,174.89521662541074,yhat_diff
(1402-09),503.0,525.0063752188873,313.5287496992072,737.6095349176146,برق و باتری خودرو,22.006375218887342,189.4712503007928,234.6095349176146,yhat_diff
(1402-10),494.0,544.110345999527,330.6153725722758,758.8275688356451,برق و باتری خودرو,50.110345999527,163.38462742772418,264.82756883564514,yhat_diff
(1402-11),565.0,568.7605389572419,355.9646799170124,776.9151541954717,برق و باتری خودرو,3.76053895724192,209.0353200829876,211.9151541954717,yhat_diff
(1402-12),586.0,578.7465372461709,375.0764811136592,783.3155423237057,برق و باتری خودرو,7.253462753829126,210.9235188863408,197.3155423237057,yhat_diff
(1403-01),593.0,572.0758467750765,354.37125497426183,791.1074512303713,برق و باتری خودرو,20.924153224923543,238.62874502573817,198.10745123037134,yhat_diff
(1403-02),458.0,496.69613812264913,279.2182930802753,718.545710325287,برق و باتری خودرو,38.69613812264913,178.78170691972468,260.545710325287,yhat_diff
(1403-03),665.0,621.0332614730288,404.3728069448813,840.7862378826742,برق و باتری خودرو,43.9667385269712,260.6271930551187,175.7862378826742,yhat_diff
(1403-04),807.0,867.4432301179947,644.390735707894,1086.4410300045038,برق و باتری خودرو,60.443230117994744,162.609264292106,279.4410300045038,yhat_diff
(1403-05),939.0,924.5927376308224,705.7063493745599,1144.3687192538505,برق و باتری خودرو,14.407262369177602,233.29365062544014,205.3687192538505,yhat_diff
(1403-06),843.0,761.257131996836,542.3161031674717,979.6669235237048,برق و باتری خودرو,81.74286800316395,300.68389683252826,136.66692352370478,yhat_diff
(1403-07),562.0,505.2291649973046,294.0871174002617,718.796872444482,برق و باتری خودرو,56.77083500269538,267.9128825997383,156.796872444482,yhat_diff
(1403-08),429.0,443.4874823971446,229.85002103182,653.3304677873983,برق و باتری خودرو,14.487482397144618,199.14997896818,224.33046778739833,yhat_diff
(1403-09),517.0,529.2702903997159,313.69972841564964,743.9581059555298,برق و باتری خودرو,12.270290399715918,203.30027158435036,226.95810595552985,yhat_diff
(1403-10),449.0,539.048119441976,328.70226966767194,752.8478617721945,برق و باتری خودرو,90.04811944197604,120.29773033232806,303.8478617721945,yhat_diff
(1403-11),500.0,567.0007879464224,355.1696882481664,779.423159781334,برق و باتری خودرو,67.0007879464224,144.83031175183362,279.423159781334,yhat_diff
(1403-12),675.0,599.821353798939,383.9179288065253,810.0833538923674,برق و باتری خودرو,75.17864620106104,291.0820711934747,135.08335389236743,yhat_diff
(1404-01),548.0,568.049733012603,348.66823986447326,789.0571111171655,برق و باتری خودرو,20.049733012603042,199.33176013552674,241.0571111171655,yhat_diff
(1404-02),548.0,493.5199428651,272.2791926894494,712.82237682553,برق و باتری خودرو,54.480057134899994,275.7208073105506,164.82237682553,yhat_diff
(1404-03),730.0,632.1088348508423,410.753358760927,849.1568797581119,برق و باتری خودرو,97.8911651491577,319.246641239073,119.15687975811193,yhat_diff
(1404-04),651.0,865.0234266402391,647.5830218206873,1086.203902304028,برق و باتری خودرو,214.0234266402391,3.4169781793126504,435.2039023040279,yhat_low_diff
(1404-05),838.0,928.9319422947304,709.8575861341263,1150.9344610651187,برق و باتری خودرو,90.93194229473045,128.14241386587366,312.93446106511874,yhat_diff
(1404-06),790.0,749.2385650277209,528.2949412148416,970.0984779389267,برق و باتری خودرو,40.76143497227906,261.70505878515837,180.09847793892675,yhat_diff
(1404-07),558.0,498.4663806217554,287.9925210369708,714.2467075341851,برق و باتری خودرو,59.53361937824462,270.0074789630292,156.24670753418513,yhat_diff
(1404-08),593.0,451.6153716368496,239.1621091389582,661.9180231657563,برق و باتری خودرو,141.3846283631504,353.83789086104184,68.91802316575627,yhat_high_diff
(1404-09),0.0,525.0173758151416,312.9847085545467,738.4785515631145,برق و باتری خودرو,525.0173758151416,312.9847085545467,738.4785515631145,yhat_low_diff
(1404-10),0.0,535.7021262613073,323.7361813276672,747.588049281156,برق و باتری خودرو,535.7021262613073,323.7361813276672,747.588049281156,yhat_low_diff
(1404-11),0.0,569.9101555464117,357.5675744467923,781.1072401014205,برق و باتری خودرو,569.9101555464117,357.5675744467923,781.1072401014205,yhat_low_diff
(1404-12),0.0,582.6657712986779,376.2119428242737,791.2066016797032,برق و باتری خودرو,582.6657712986779,376.2119428242737,791.2066016797032,yhat_low_diff
(1401-01),16.0,14.81186479419824,6.0238192217796005,23.448572120111933,برنامه ورزشی و تغذیه,1.1881352058017605,9.9761807782204,7.448572120111933,yhat_diff
(1401-02),11.0,11.657211847827677,5.720552132594592,17.73312525372532,برنامه ورزشی و تغذیه,0.6572118478276767,5.279447867405408,6.733125253725319,yhat_diff
(1401-03),21.0,19.92000118638753,11.242516511123014,28.79905071517357,برنامه ورزشی و تغذیه,1.0799988136124696,9.757483488876986,7.799050715173571,yhat_diff
(1401-04),17.0,16.02980549928194,8.689404964875443,23.33091312411152,برنامه ورزشی و تغذیه,0.9701945007180584,8.310595035124557,6.330913124111522,yhat_diff
(1401-05),10.0,11.50164409540412,5.546975383652139,17.55340811533783,برنامه ورزشی و تغذیه,1.5016440954041208,4.453024616347861,7.553408115337831,yhat_diff
(1401-06),13.0,15.11369271156254,7.741036450110665,22.43655369844396,برنامه ورزشی و تغذیه,2.113692711562541,5.258963549889335,9.436553698443959,yhat_diff
(1401-07),14.0,11.913995258562364,6.070939807342909,17.877809192773835,برنامه ورزشی و تغذیه,2.0860047414376357,7.929060192657091,3.877809192773835,yhat_diff
(1401-08),16.0,14.432861717371637,7.103625119915447,21.84353299403321,برنامه ورزشی و تغذیه,1.5671382826283633,8.896374880084553,5.843532994033211,yhat_diff
(1401-09),11.0,11.44589315660332,4.82591608911686,18.14833081903307,برنامه ورزشی و تغذیه,0.4458931566033204,6.17408391088314,7.14833081903307,yhat_diff
(1401-10),11.0,9.627611352098416,3.5480923326401497,15.537772398318484,برنامه ورزشی و تغذیه,1.3723886479015839,7.45190766735985,4.537772398318484,yhat_diff
(1401-11),7.0,7.8303932880241565,3.0726330765099923,12.523666978547732,برنامه ورزشی و تغذیه,0.8303932880241565,3.9273669234900077,5.523666978547732,yhat_diff
(1401-12),11.0,12.27951390536843,5.5865238382323525,18.974791972197643,برنامه ورزشی و تغذیه,1.2795139053684306,5.4134761617676475,7.974791972197643,yhat_diff
(1402-01),8.0,8.894499728685986,3.549358875116293,14.252627512394827,برنامه ورزشی و تغذیه,0.8944997286859859,4.450641124883707,6.252627512394827,yhat_diff
(1402-02),22.0,21.172060171697844,9.820595310524372,32.63354957475633,برنامه ورزشی و تغذیه,0.8279398283021564,12.179404689475628,10.63354957475633,yhat_diff
(1402-03),21.0,22.05476734646417,12.037709022447943,32.175741307551824,برنامه ورزشی و تغذیه,1.0547673464641711,8.962290977552057,11.175741307551824,yhat_diff
(1402-04),26.0,23.81365301066435,12.4230786200084,35.26532075604224,برنامه ورزشی و تغذیه,2.18634698933565,13.5769213799916,9.265320756042243,yhat_diff
(1402-05),12.0,12.351720166665608,5.575542649312135,19.156830852558027,برنامه ورزشی و تغذیه,0.3517201666656078,6.424457350687865,7.156830852558027,yhat_diff
(1402-06),15.0,13.224179027359142,6.689185246616398,19.91155315165576,برنامه ورزشی و تغذیه,1.775820972640858,8.310814753383603,4.91155315165576,yhat_diff
(1402-07),12.0,13.440186053101844,6.854437341043718,20.39758106465874,برنامه ورزشی و تغذیه,1.4401860531018436,5.145562658956282,8.397581064658741,yhat_diff
(1402-08),11.0,11.975703922241827,5.875468534028361,17.988808225026126,برنامه ورزشی و تغذیه,0.9757039222418271,5.124531465971639,6.988808225026126,yhat_diff
(1402-09),11.0,11.73507239114392,5.04785188106805,18.40550008738018,برنامه ورزشی و تغذیه,0.7350723911439196,5.95214811893195,7.4055000873801795,yhat_diff
(1402-10),9.0,9.90115268219129,3.8426896848088425,15.900554287454227,برنامه ورزشی و تغذیه,0.9011526821912899,5.1573103151911575,6.900554287454227,yhat_diff
(1402-11),12.0,12.331538049665696,5.019016510625911,19.70303041533455,برنامه ورزشی و تغذیه,0.33153804966569567,6.980983489374089,7.703030415334549,yhat_diff
(1402-12),11.0,10.708801499078564,4.725995337812299,16.865882788663203,برنامه ورزشی و تغذیه,0.2911985009214355,6.274004662187701,5.865882788663203,yhat_diff
(1403-01),10.0,9.053191702272652,3.761580003073061,14.414886357792136,برنامه ورزشی و تغذیه,0.9468082977273475,6.23841999692694,4.4148863577921365,yhat_diff
(1403-02),9.0,8.384931904998176,3.740596441718641,12.920916446286837,برنامه ورزشی و تغذیه,0.6150680950018241,5.25940355828136,3.920916446286837,yhat_diff
(1403-03),14.0,17.334483501062234,9.01593015366782,25.24008980778,برنامه ورزشی و تغذیه,3.334483501062234,4.984069846332179,11.240089807779999,yhat_diff
(1403-04),14.0,15.210042406675306,7.814315543690225,22.57059833468916,برنامه ورزشی و تغذیه,1.2100424066753064,6.185684456309775,8.570598334689159,yhat_diff
(1403-05),16.0,14.521441715168775,6.401736439319747,22.507554212755675,برنامه ورزشی و تغذیه,1.4785582848312249,9.598263560680252,6.507554212755675,yhat_diff
(1403-06),11.0,10.093769573277626,4.691103196222194,15.431569602954044,برنامه ورزشی و تغذیه,0.9062304267223737,6.308896803777806,4.431569602954044,yhat_diff
(1403-07),11.0,13.207738128600184,6.414647927802598,19.79361403629017,برنامه ورزشی و تغذیه,2.207738128600184,4.585352072197402,8.793614036290169,yhat_diff
(1403-08),15.0,13.502843938795108,6.710051874540023,20.157163442307592,برنامه ورزشی و تغذیه,1.4971560612048922,8.289948125459977,5.157163442307592,yhat_diff
(1403-09),9.0,8.253312487875283,3.0518057069386573,13.512292896254126,برنامه ورزشی و تغذیه,0.7466875121247174,5.948194293061343,4.5122928962541256,yhat_diff
(1403-10),9.0,9.729216096217586,3.6910092585033216,15.721770865591257,برنامه ورزشی و تغذیه,0.729216096217586,5.308990741496679,6.721770865591257,yhat_diff
(1403-11),9.0,7.666828390419382,3.020562637789727,12.316740583138191,برنامه ورزشی و تغذیه,1.333171609580618,5.979437362210273,3.3167405831381913,yhat_diff
(1403-12),7.0,10.151581996015972,4.11350431394346,16.24797326661,برنامه ورزشی و تغذیه,3.151581996015972,2.8864956860565396,9.24797326661,yhat_low_diff
(1404-01),7.0,32.861064416969995,11.94658140515936,53.444225027772575,برنامه ورزشی و تغذیه,25.861064416969995,4.94658140515936,46.444225027772575,yhat_low_diff
(1404-02),10.0,36.12819801602563,15.23201239843399,56.68886844721739,برنامه ورزشی و تغذیه,26.128198016025628,5.232012398433991,46.68886844721739,yhat_low_diff
(1404-03),7.0,44.007479385813134,23.28403437551341,64.65345350939624,برنامه ورزشی و تغذیه,37.007479385813134,16.28403437551341,57.65345350939624,yhat_low_diff
(1404-04),8.0,41.33131368747544,20.576505095780547,62.053260283309136,برنامه ورزشی و تغذیه,33.33131368747544,12.576505095780547,54.053260283309136,yhat_low_diff
(1404-05),3.0,36.76379723934842,16.04235345293324,57.14764257349828,برنامه ورزشی و تغذیه,33.76379723934842,13.042353452933241,54.14764257349828,yhat_low_diff
(1404-06),6.0,39.31424650959408,18.450719328612674,60.27551435611802,برنامه ورزشی و تغذیه,33.31424650959408,12.450719328612674,54.27551435611802,yhat_low_diff
(1404-07),0.0,38.180144306630496,18.13578420279577,58.31337635740236,برنامه ورزشی و تغذیه,38.180144306630496,18.13578420279577,58.31337635740236,yhat_low_diff
(1404-08),0.0,38.1269310118242,18.16517155748263,58.38680560118684,برنامه ورزشی و تغذیه,38.1269310118242,18.16517155748263,58.38680560118684,yhat_low_diff
(1404-09),0.0,31.48035288960027,11.494448962618256,51.7431208756008,برنامه ورزشی و تغذیه,31.48035288960027,11.494448962618256,51.7431208756008,yhat_low_diff
(1404-10),0.0,30.08065194585805,10.103686177154032,50.00908561437456,برنامه ورزشی و تغذیه,30.08065194585805,10.103686177154032,50.00908561437456,yhat_low_diff
(1404-11),0.0,31.74717312279538,11.969141968849696,51.94732935075271,برنامه ورزشی و تغذیه,31.74717312279538,11.969141968849696,51.94732935075271,yhat_low_diff
(1404-12),0.0,29.353882051567552,11.663168118187617,46.63338415682851,برنامه ورزشی و تغذیه,29.353882051567552,11.663168118187617,46.63338415682851,yhat_low_diff
(1401-01),299.0,289.8141871921305,103.5751662312567,476.4509608658803,بنایی,9.185812807869524,195.4248337687433,177.4509608658803,yhat_diff
(1401-02),342.0,399.56521758861584,215.98419068371493,586.0371538378384,بنایی,57.56521758861584,126.01580931628507,244.03715383783845,yhat_diff
(1401-03),427.0,442.46200844127503,255.37316428349783,629.2243145937999,بنایی,15.462008441275032,171.62683571650217,202.22431459379993,yhat_diff
(1401-04),478.0,500.4739538277023,316.925843233576,687.5492964930244,بنایی,22.473953827702303,161.07415676642398,209.54929649302437,yhat_diff
(1401-05),618.0,575.2280679089599,389.497656867054,761.0755763285086,بنایی,42.77193209104007,228.502343132946,143.07557632850865,yhat_diff
(1401-06),578.0,564.4633108906338,379.1333509968167,749.8065543883031,بنایی,13.536689109366193,198.86664900318328,171.80655438830308,yhat_diff
(1401-07),425.0,470.41230577558457,292.27454463044785,650.1983325113767,بنایی,45.41230577558457,132.72545536955215,225.19833251137675,yhat_diff
(1401-08),463.0,443.6412503303568,263.2265173645932,624.1643116204356,بنایی,19.358749669643203,199.77348263540682,161.16431162043557,yhat_diff
(1401-09),350.0,329.0259683373848,151.25579999719696,511.0897755011149,بنایی,20.974031662615175,198.74420000280304,161.0897755011149,yhat_diff
(1401-10),427.0,382.4354225581715,203.91076401172933,563.6022914119881,بنایی,44.564577441828476,223.08923598827067,136.60229141198806,yhat_diff
(1401-11),501.0,402.3653174483215,222.1992315478556,582.7818243289597,بنایی,98.63468255167851,278.80076845214444,81.78182432895971,yhat_high_diff
(1401-12),435.0,405.1005596812028,232.85195328610112,578.9228014904306,بنایی,29.89944031879719,202.14804671389888,143.92280149043063,yhat_diff
(1402-01),290.0,302.87766899673704,115.81892983630595,488.9381153346693,بنایی,12.877668996737043,174.18107016369405,198.9381153346693,yhat_diff
(1402-02),406.0,406.88866378183536,221.33129215440604,594.7978559555205,بنایی,0.888663781835362,184.66870784559396,188.7978559555205,yhat_diff
(1402-03),474.0,449.4186781617479,262.74496829956365,635.1790933374032,بنایی,24.58132183825211,211.25503170043635,161.17909333740317,yhat_diff
(1402-04),462.0,508.0494093044818,323.6808736268139,691.9891674864031,بنایی,46.0494093044818,138.31912637318612,229.98916748640306,yhat_diff
(1402-05),495.0,580.5336038734112,394.78395289942006,765.8725414660012,بنایی,85.53360387341115,100.21604710057994,270.87254146600117,yhat_diff
(1402-06),542.0,572.1488542057292,387.7133137833026,759.3722887103586,بنایی,30.148854205729208,154.28668621669738,217.3722887103586,yhat_diff
(1402-07),518.0,477.1047953354712,297.9128144811115,657.5877787314424,بنایی,40.89520466452882,220.08718551888848,139.58777873144243,yhat_diff
(1402-08),427.0,453.8106372724533,276.4445478272456,635.1731414754707,بنایی,26.810637272453278,150.55545217275443,208.17314147547074,yhat_diff
(1402-09),365.0,348.3323415614767,166.85209421362063,526.3302368454515,بنایی,16.66765843852329,198.14790578637937,161.3302368454515,yhat_diff
(1402-10),386.0,402.7518299748959,223.3304471058464,580.122113055037,بنایی,16.751829974895884,162.6695528941536,194.12211305503695,yhat_diff
(1402-11),353.0,436.54632997983,257.95479001247406,619.3127986104474,بنایی,83.54632997982998,95.04520998752594,266.31279861044743,yhat_diff
(1402-12),419.0,451.627197122927,278.22845537385734,626.2230789371717,بنایی,32.62719712292699,140.77154462614266,207.22307893717175,yhat_diff
(1403-01),344.0,367.1159404232178,180.080670204145,552.9081451799276,بنایی,23.115940423217808,163.919329795855,208.9081451799276,yhat_diff
(1403-02),531.0,485.52205379654094,300.67288677765845,671.6437777169443,بنایی,45.477946203459055,230.32711322234155,140.64377771694433,yhat_diff
(1403-03),547.0,546.8104035156971,361.6725415588997,734.1397018091403,بنایی,0.18959648430291054,185.3274584411003,187.13970180914032,yhat_diff
(1403-04),668.0,614.7434924662873,426.91105466420896,798.3609469899777,بنایی,53.25650753371269,241.08894533579104,130.36094698997772,yhat_diff
(1403-05),757.0,704.2154422894648,518.3315143519642,890.1226514639682,بنایی,52.78455771053518,238.6684856480358,133.12265146396817,yhat_diff
(1403-06),725.0,712.6068855389252,527.9516405845388,899.4058288962655,بنایی,12.393114461074788,197.04835941546116,174.40582889626546,yhat_diff
(1403-07),651.0,623.9773798384884,445.2925939860221,806.1701515194055,بنایی,27.022620161511554,205.7074060139779,155.17015151940552,yhat_diff
(1403-08),611.0,609.9909097715858,430.27555376560514,789.2242487934438,بنایی,1.009090228414152,180.72444623439486,178.22424879344385,yhat_diff
(1403-09),459.0,514.5012222318335,336.64651646051595,693.957958080325,بنایی,55.50122223183348,122.35348353948405,234.95795808032506,yhat_diff
(1403-10),559.0,571.7799751923122,391.0729342570219,750.6734145516442,بنایی,12.779975192312236,167.92706574297807,191.6734145516442,yhat_diff
(1403-11),607.0,607.919533912061,429.3635544471941,788.6923892126738,بنایی,0.919533912060956,177.63644555280592,181.6923892126738,yhat_diff
(1403-12),655.0,639.7119649461774,460.1538780058909,820.9939681527031,بنایی,15.288035053822568,194.84612199410913,165.99396815270313,yhat_diff
(1404-01),480.0,549.5598328721406,365.0387142011861,737.8783321785779,بنایی,69.55983287214065,114.96128579881389,257.8783321785779,yhat_diff
(1404-02),733.0,663.4151079033378,475.1017830699358,848.8219173219676,بنایی,69.5848920966622,257.8982169300642,115.82191732196759,yhat_diff
(1404-03),635.0,730.2970886094749,545.6881373985029,913.0951511726412,بنایی,95.29708860947494,89.31186260149707,278.0951511726412,yhat_low_diff
(1404-04),796.0,795.2351677312536,609.4347152451794,980.4002408425018,بنایی,0.7648322687464315,186.5652847548206,184.40024084250183,yhat_diff
(1404-05),1235.0,888.9309062052604,703.0070898618173,1076.239444725952,بنایی,346.0690937947396,531.9929101381827,158.7605552740481,yhat_high_diff
(1404-06),1121.0,888.4145636676704,703.6947897954522,1075.03194846757,بنایی,232.58543633232955,417.30521020454785,45.96805153243008,yhat_high_diff
(1404-07),995.0,795.4975829790587,614.450013950776,975.900884925825,بنایی,199.50241702094127,380.549986049224,19.09911507417496,yhat_high_diff
(1404-08),1035.0,787.1215638378749,606.2799033940948,965.6492399691904,بنایی,247.87843616212513,428.72009660590516,69.35076003080962,yhat_high_diff
(1404-09),0.0,685.0757592993402,504.3777758115552,867.9176555643186,بنایی,685.0757592993402,504.3777758115552,867.9176555643186,yhat_low_diff
(1404-10),0.0,745.4204397381948,564.4686669121772,926.3974794046392,بنایی,745.4204397381948,564.4686669121772,926.3974794046392,yhat_low_diff
(1404-11),0.0,785.9164473145431,606.4361285024642,966.820297780746,بنایی,785.9164473145431,606.4361285024642,966.820297780746,yhat_low_diff
(1404-12),0.0,786.8666037510974,611.8880572389922,962.140110105322,بنایی,786.8666037510974,611.8880572389922,962.140110105322,yhat_low_diff
(1401-01),48.0,50.28461777069509,10.772303533960164,89.71422509288601,بیمه شخص ثالث خودرو,2.2846177706950925,37.22769646603984,41.71422509288601,yhat_diff
(1401-02),55.0,43.26624098419807,7.43400211420838,79.99640050701204,بیمه شخص ثالث خودرو,11.73375901580193,47.56599788579162,24.99640050701204,yhat_diff
(1401-03),37.0,35.709459073728844,7.214968860441269,64.20270400475715,بیمه شخص ثالث خودرو,1.2905409262711558,29.785031139558733,27.202704004757152,yhat_diff
(1401-04),40.0,41.2469924900607,7.6848414925405,74.31383711119283,بیمه شخص ثالث خودرو,1.2469924900606983,32.3151585074595,34.313837111192825,yhat_diff
(1401-05),36.0,36.383538908644894,8.407710709955639,64.78555958787963,بیمه شخص ثالث خودرو,0.38353890864489415,27.592289290044363,28.785559587879632,yhat_diff
(1401-06),27.0,34.50880531754324,5.808133696627315,62.91369085117612,بیمه شخص ثالث خودرو,7.508805317543242,21.191866303372684,35.91369085117612,yhat_diff
(1401-07),26.0,31.200778717153497,4.570442104526338,57.92985406766802,بیمه شخص ثالث خودرو,5.200778717153497,21.429557895473664,31.929854067668018,yhat_diff
(1401-08),39.0,38.6653876939076,5.087800681828924,72.37899303565197,بیمه شخص ثالث خودرو,0.3346123060924029,33.912199318171076,33.37899303565197,yhat_diff
(1401-09),27.0,33.01166087677208,6.158567013253934,58.95513590973635,بیمه شخص ثالث خودرو,6.011660876772083,20.841432986746067,31.95513590973635,yhat_diff
(1401-10),29.0,37.3911081207606,5.070512109485042,68.54551380625412,بیمه شخص ثالث خودرو,8.391108120760599,23.929487890514956,39.54551380625412,yhat_diff
(1401-11),33.0,29.72041544352616,6.60055126937787,52.84032476670035,بیمه شخص ثالث خودرو,3.2795845564738393,26.39944873062213,19.84032476670035,yhat_diff
(1401-12),57.0,40.671209977805184,6.989092636563047,73.18914700775964,بیمه شخص ثالث خودرو,16.328790022194816,50.01090736343696,16.189147007759644,yhat_high_diff
(1402-01),2.0,34.02005495464394,6.004324532664706,62.749963087561774,بیمه شخص ثالث خودرو,32.02005495464394,4.004324532664706,60.749963087561774,yhat_low_diff
(1402-02),0.0,60.13362835032043,8.086123911472615,111.54115329422082,بیمه شخص ثالث خودرو,60.13362835032043,8.086123911472615,111.54115329422082,yhat_low_diff
(1402-03),0.0,61.92005353033092,10.81768199598471,113.43205506572647,بیمه شخص ثالث خودرو,61.92005353033092,10.81768199598471,113.43205506572647,yhat_low_diff
(1402-04),0.0,59.86430476007374,8.358151444690398,112.04028078520516,بیمه شخص ثالث خودرو,59.86430476007374,8.358151444690398,112.04028078520516,yhat_low_diff
(1402-05),0.0,61.50933046229291,9.904021795459682,113.51256595737584,بیمه شخص ثالث خودرو,61.50933046229291,9.904021795459682,113.51256595737584,yhat_low_diff
(1402-06),0.0,59.876406750484726,7.876910120043385,111.87810919467294,بیمه شخص ثالث خودرو,59.876406750484726,7.876910120043385,111.87810919467294,yhat_low_diff
(1402-07),0.0,58.23550825752287,7.361046368786317,108.49311796377523,بیمه شخص ثالث خودرو,58.23550825752287,7.361046368786317,108.49311796377523,yhat_low_diff
(1402-08),0.0,59.04491778017045,9.421916223533504,108.48323240581873,بیمه شخص ثالث خودرو,59.04491778017045,9.421916223533504,108.48323240581873,yhat_low_diff
(1402-09),0.0,58.32396736973847,8.211392948739853,108.34960683634966,بیمه شخص ثالث خودرو,58.32396736973847,8.211392948739853,108.34960683634966,yhat_low_diff
(1402-10),0.0,56.87722800942704,6.054933116658885,105.8735378600079,بیمه شخص ثالث خودرو,56.87722800942704,6.054933116658885,105.8735378600079,yhat_low_diff
(1402-11),0.0,58.02039689262805,7.509009598387033,107.52048347451908,بیمه شخص ثالث خودرو,58.02039689262805,7.509009598387033,107.52048347451908,yhat_low_diff
(1402-12),0.0,56.33188429230284,7.797672173039735,104.62267981192558,بیمه شخص ثالث خودرو,56.33188429230284,7.797672173039735,104.62267981192558,yhat_low_diff
(1403-01),0.0,30.90925188028473,4.374418114597846,57.49731085583125,بیمه شخص ثالث خودرو,30.90925188028473,4.374418114597846,57.49731085583125,yhat_low_diff
(1401-01),539.0,510.3202318657122,193.03433189458423,829.1386903596418,تخلیه چاه و لوله بازکنی,28.679768134287826,345.9656681054158,290.1386903596418,yhat_diff
