shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1404-03),331.0,351.7258077883639,176.42602055999086,525.8956640618451,حیوانات خانگی
(1404-04),319.0,349.99092848656403,175.2634910793432,522.1914635233331,حیوانات خانگی
(1404-05),292.0,329.86851349094667,155.4062521117628,501.88217355532674,حیوانات خانگی
(1404-06),296.0,299.5744460575343,124.46459327192314,475.20520387470214,حیوانات خانگی
(1404-07),289.0,298.58962129154327,130.70928399874057,467.45944706166875,حیوانات خانگی
(1404-08),299.0,302.0452025913171,133.274508522698,472.9033234991479,حیوانات خانگی
(1404-09),0.0,323.15498522605003,156.58946047618062,492.7798608822681,حیوانات خانگی
(1404-10),0.0,372.37769274758324,204.4340601588802,542.0988822739815,حیوانات خانگی
(1404-11),0.0,359.71685003688845,190.63657072428242,530.3052552323276,حیوانات خانگی
(1404-12),0.0,438.06697677615125,274.09200206816143,601.4510712932522,حیوانات خانگی
(1405-01),0.0,443.8541126228121,268.96972593419844,618.9726302765451,حیوانات خانگی
(1405-02),0.0,402.73752102622336,229.77551101465312,576.7801749918032,حیوانات خانگی
(1405-03),0.0,369.54843554985985,195.00424514282304,543.2254071063152,حیوانات خانگی
(1405-04),0.0,367.22748843175907,192.8910113616014,542.7767670990239,حیوانات خانگی
(1405-05),0.0,347.33062008440425,173.5650849170394,522.0385379695351,حیوانات خانگی
(1405-06),0.0,317.08682189342727,141.4223810636913,492.13963429111556,حیوانات خانگی
(1401-01),54.0,53.619802936766966,7.094174075696314,100.45367127510833,خدمات بیمه‌
(1401-02),60.0,49.30339591886781,3.6610420105229835,94.1496913431667,خدمات بیمه‌
(1401-03),42.0,38.705069342370955,5.3224836016253425,71.69996166401167,خدمات بیمه‌
(1401-04),45.0,50.37559732635478,7.6707400434029065,93.19544237834258,خدمات بیمه‌
(1401-05),46.0,45.17336579504069,6.230895082416895,83.41578398024707,خدمات بیمه‌
(1401-06),49.0,52.89152626311919,7.747042667793748,97.95717258125325,خدمات بیمه‌
(1401-07),33.0,40.55032356457246,5.166080458176272,75.33103865398964,خدمات بیمه‌
(1401-08),51.0,49.063979823326065,6.843718266071363,92.19101417053257,خدمات بیمه‌
(1401-09),33.0,39.64362918479434,6.308505013240294,73.04859204800341,خدمات بیمه‌
(1401-10),36.0,45.74521675036543,7.519852054637517,84.4714265070877,خدمات بیمه‌
(1401-11),39.0,44.32449942159591,7.067105905150423,81.58770775906444,خدمات بیمه‌
(1401-12),79.0,55.62377051518991,9.1500580728227,102.55125613814462,خدمات بیمه‌
(1402-01),3.0,7.186902353802402,1.232009528994515,13.052765288782538,خدمات بیمه‌
(1402-03),1.0,2.221860042290548,0.20053055510257065,4.080963625685477,خدمات بیمه‌
(1402-09),1.0,27.16482031921353,6.103330211627533,48.50063489795562,خدمات بیمه‌
(1402-10),0.0,71.15222272959866,12.582828991420353,129.9865681171323,خدمات بیمه‌
(1402-11),0.0,71.99746294357206,13.921109464545843,130.10894966840038,خدمات بیمه‌
(1402-12),0.0,70.63855720696172,13.857941251959529,128.03155485535765,خدمات بیمه‌
(1403-01),0.0,74.80100644384073,14.26376900744321,135.59930342384814,خدمات بیمه‌
(1403-02),0.0,75.25774605071116,14.446942444499786,136.36636912390068,خدمات بیمه‌
(1403-03),0.0,76.72284683841937,16.248417457615055,137.16242084600992,خدمات بیمه‌
(1403-04),0.0,75.20521939780755,15.100038739621386,136.07243611367383,خدمات بیمه‌
(1403-05),0.0,77.24296764850217,15.586447318460419,137.39864456028099,خدمات بیمه‌
(1403-06),0.0,75.91808690379605,15.580944786370434,136.78205404099683,خدمات بیمه‌
(1403-07),0.0,74.29458774311192,15.334610989017975,133.68326437016745,خدمات بیمه‌
(1403-08),0.0,75.71770412174695,17.464039475623125,134.32750942385786,خدمات بیمه‌
(1403-09),0.0,49.640163528148896,11.207208657517686,89.0600919693653,خدمات بیمه‌
(1401-01),638.0,509.2003647246127,67.01154209032329,940.1196211898955,خدمات شیشه ای ساختمان
(1401-02),748.0,748.600406907235,314.3441336613653,1189.823895383826,خدمات شیشه ای ساختمان
(1401-03),872.0,710.2347066222965,279.4942583436572,1144.6982467746861,خدمات شیشه ای ساختمان
(1401-04),896.0,770.0894439512169,334.69722420175265,1204.2415870326633,خدمات شیشه ای ساختمان
(1401-05),973.0,831.9393736991028,398.6728665077596,1269.6775689647184,خدمات شیشه ای ساختمان
(1401-06),831.0,820.7908968581331,384.9568397194879,1253.2859076950197,خدمات شیشه ای ساختمان
(1401-07),808.0,935.3239470747421,518.4844700017352,1360.4483398206112,خدمات شیشه ای ساختمان
(1401-08),1097.0,971.6981841303399,550.6541160763645,1392.4481224615276,خدمات شیشه ای ساختمان
(1401-09),946.0,965.1958340950594,546.7394248911608,1389.8026079914214,خدمات شیشه ای ساختمان
(1401-10),1030.0,865.9176491644985,449.899704874891,1287.3839221342819,خدمات شیشه ای ساختمان
(1401-11),1047.0,1017.2362116471259,595.7330619296226,1438.214817449623,خدمات شیشه ای ساختمان
(1401-12),1096.0,1230.476042845395,821.5053537329711,1638.4062846843915,خدمات شیشه ای ساختمان
(1402-01),734.0,858.6326803009557,425.4753836403796,1295.1715003177314,خدمات شیشه ای ساختمان
(1402-02),840.0,1100.9467261372358,665.0790225896734,1536.854949336887,خدمات شیشه ای ساختمان
(1402-03),996.0,1058.3529514704173,620.9801447825668,1495.8867548488074,خدمات شیشه ای ساختمان
(1402-04),951.0,1124.7643088622003,690.2847479121732,1559.4663779147484,خدمات شیشه ای ساختمان
(1402-05),991.0,1186.5397325394842,751.3814943050062,1623.2094260629428,خدمات شیشه ای ساختمان
(1402-06),1120.0,1170.6998649490433,736.5629731259701,1606.0381317802396,خدمات شیشه ای ساختمان
(1402-07),1227.0,1287.3030040444664,863.3710091421203,1711.8673552635496,خدمات شیشه ای ساختمان
(1402-08),1167.0,1321.90921002285,903.2324656065364,1742.4752543013117,خدمات شیشه ای ساختمان
(1402-09),1116.0,1318.1410471858567,895.2455004590547,1743.580065313432,خدمات شیشه ای ساختمان
(1402-10),1091.0,1221.3177791575242,800.0293541922883,1641.5705487137486,خدمات شیشه ای ساختمان
(1402-11),1379.0,1373.704393275283,948.0009376889749,1800.3820450142916,خدمات شیشه ای ساختمان
(1402-12),1665.0,1582.7810187299997,1174.8713859728464,1991.1369148084893,خدمات شیشه ای ساختمان
(1403-01),1183.0,1229.2316615306772,796.8293695885101,1667.8647310911647,خدمات شیشه ای ساختمان
(1403-02),1468.0,1486.1068837882997,1047.61728233867,1918.3646323797552,خدمات شیشه ای ساختمان
(1403-03),1575.0,1441.5523869226445,1012.401684709512,1875.2696691936312,خدمات شیشه ای ساختمان
(1403-04),1582.0,1509.5212251311432,1070.2662534907581,1942.698004550896,خدمات شیشه ای ساختمان
(1403-05),1782.0,1569.7553590359144,1139.0241075789786,2009.5347979010035,خدمات شیشه ای ساختمان
(1403-06),1753.0,1560.146229002134,1121.5891210087261,1997.873641341095,خدمات شیشه ای ساختمان
(1403-07),1773.0,1662.1500253930753,1235.82743884082,2083.370400505346,خدمات شیشه ای ساختمان
(1403-08),1788.0,1696.1137512598718,1273.1879541285966,2116.9744516528185,خدمات شیشه ای ساختمان
(1403-09),1926.0,1692.126741130253,1265.192280567859,2118.2457910693497,خدمات شیشه ای ساختمان
(1403-10),1549.0,1603.1659903813575,1176.0958848796936,2025.1721044936708,خدمات شیشه ای ساختمان
(1403-11),1765.0,1745.8755780315357,1324.3989555167996,2173.4999833781817,خدمات شیشه ای ساختمان
(1403-12),2164.0,2001.3680545470154,1583.439163412694,2423.6202960984288,خدمات شیشه ای ساختمان
(1404-01),1519.0,1627.26783949816,1187.4954733496777,2061.6405222060407,خدمات شیشه ای ساختمان
(1404-02),2130.0,1870.4234697337279,1438.6292529271043,2310.331724519099,خدمات شیشه ای ساختمان
(1404-03),1594.0,1826.9173813811963,1395.0183704571093,2256.4992419967466,خدمات شیشه ای ساختمان
(1404-04),1876.0,1907.0649594818983,1472.1108335225179,2341.318222484724,خدمات شیشه ای ساختمان
(1404-05),1827.0,1951.1320420590291,1520.6267958052283,2388.145641338153,خدمات شیشه ای ساختمان
(1404-06),1812.0,1960.1841694192906,1524.453470453099,2399.0090242179863,خدمات شیشه ای ساختمان
(1404-07),2089.0,2037.3497174816303,1611.3251334975287,2454.2209826062185,خدمات شیشه ای ساختمان
(1404-08),2168.0,2065.97550607611,1647.6995611755256,2492.1290864297835,خدمات شیشه ای ساختمان
(1404-09),0.0,2075.4105099328185,1652.7048789936873,2493.8680438848564,خدمات شیشه ای ساختمان
(1404-10),0.0,1979.501704769294,1561.870029941624,2396.356343103982,خدمات شیشه ای ساختمان
(1404-11),0.0,2126.8003613963256,1694.9902024419907,2553.0027769028347,خدمات شیشه ای ساختمان
(1404-12),0.0,2298.7437918838555,1888.9553754403016,2708.7395652035734,خدمات شیشه ای ساختمان
(1405-01),0.0,2019.5087353655506,1577.4493590252155,2451.3983235106243,خدمات شیشه ای ساختمان
(1405-02),0.0,2258.8017404086963,1823.0178960079927,2700.3003709982813,خدمات شیشه ای ساختمان
(1405-03),0.0,2217.253544334811,1780.5776744584257,2653.2785250610787,خدمات شیشه ای ساختمان
(1405-04),0.0,2290.1507323562705,1852.3596146874772,2725.782869769931,خدمات شیشه ای ساختمان
(1405-05),0.0,2343.9295143917006,1909.1091304031877,2778.4750850932815,خدمات شیشه ای ساختمان
(1405-06),0.0,2346.828523570776,1906.904176306654,2780.2801470573136,خدمات شیشه ای ساختمان
(1401-01),935.0,815.523713216298,509.9874508852681,1120.839279836256,خدمات فوری آچاره
(1401-02),1073.0,843.1759699011013,539.5267097342743,1145.582635674742,خدمات فوری آچاره
(1401-03),1000.0,923.5200372296833,621.0216677937942,1228.36855103851,خدمات فوری آچاره
(1401-04),1184.0,1077.8783454978447,773.4123457045879,1384.4260777018992,خدمات فوری آچاره
(1401-05),1241.0,1162.9127983972273,854.6882470194141,1465.1823774230813,خدمات فوری آچاره
(1401-06),989.0,967.6694080139376,660.2191048148884,1273.02110035207,خدمات فوری آچاره
(1401-07),330.0,585.223731926971,290.89825172393364,880.5019519300882,خدمات فوری آچاره
(1401-08),464.0,598.1582288666219,304.1562068131785,895.0222439435022,خدمات فوری آچاره
(1401-09),429.0,594.5566719221249,302.42360357976975,886.9654484368536,خدمات فوری آچاره
(1401-10),516.0,597.5893619575692,303.3665209151405,893.3568805601273,خدمات فوری آچاره
(1401-11),577.0,603.19632648367,311.0508398876604,900.162850771307,خدمات فوری آچاره
(1401-12),575.0,606.5390342107476,317.67599373979755,896.8295558346032,خدمات فوری آچاره
(1402-01),601.0,588.8657743864588,281.86592611761796,893.0481128576654,خدمات فوری آچاره
(1402-02),623.0,624.8005581963544,319.8050221455576,931.3957894696389,خدمات فوری آچاره
(1402-03),765.0,724.2974322875665,416.17495740507695,1028.5703401633134,خدمات فوری آچاره
(1402-04),833.0,904.9496571522344,601.5212858425189,1210.5609889627683,خدمات فوری آچاره
(1402-05),836.0,1019.2107124089436,710.5439756411502,1321.966987507914,خدمات فوری آچاره
(1402-06),840.0,867.2677967727619,558.747364958925,1168.3560427518519,خدمات فوری آچاره
(1402-07),676.0,515.1718028938649,219.68559998964645,810.7108712722396,خدمات فوری آچاره
(1402-08),692.0,566.6099916848375,270.75147659777616,862.1962242869405,خدمات فوری آچاره
(1402-09),723.0,600.1841260700243,306.924514860956,897.146379148341,خدمات فوری آچاره
(1402-10),647.0,633.0154896792653,337.14219790578846,928.2001218394116,خدمات فوری آچاره
(1402-11),737.0,668.7500814125341,367.084742332417,965.1667894764549,خدمات فوری آچاره
(1402-12),714.0,700.525718182083,415.03792882592114,989.5250670229976,خدمات فوری آچاره
(1403-01),632.0,728.3960814484337,419.5481983788813,1030.9648538734095,خدمات فوری آچاره
(1403-02),595.0,780.7617105259566,469.986701331984,1087.9434468012214,خدمات فوری آچاره
(1403-03),932.0,912.0835486045845,608.1789727267925,1215.9586916721069,خدمات فوری آچاره
(1403-04),1153.0,1108.38055850814,805.3522454099034,1417.567710936754,خدمات فوری آچاره
(1403-05),1131.0,1238.912439368114,933.8758994339765,1542.446630391922,خدمات فوری آچاره
(1403-06),933.0,1100.4727318052524,794.4726141382793,1406.8341439954872,خدمات فوری آچاره
(1403-07),820.0,743.054935502129,444.5458899656465,1040.1462467530896,خدمات فوری آچاره
(1403-08),819.0,799.2551383995769,502.1206613151149,1097.1364479573872,خدمات فوری آچاره
(1403-09),923.0,845.3507809910986,548.7767339550188,1143.1196032717407,خدمات فوری آچاره
(1403-10),891.0,873.0479209149352,579.9580685063569,1169.8995687477857,خدمات فوری آچاره
(1403-11),902.0,918.3372252320794,624.71405774349,1212.9802822177014,خدمات فوری آچاره
(1403-12),975.0,980.8716313284752,684.452897694611,1279.059217453377,خدمات فوری آچاره
(1404-01),955.0,994.2884186364685,696.7328204598349,1301.1343199241976,خدمات فوری آچاره
(1404-02),986.0,1052.9250975263694,748.1939863979219,1361.9577447971328,خدمات فوری آچاره
(1404-03),1082.0,1193.6364273297215,888.6380192592893,1498.879007151913,خدمات فوری آچاره
(1404-04),1298.0,1382.4361928299006,1073.6260161412251,1691.1625533759961,خدمات فوری آچاره
(1404-05),1753.0,1519.054772896455,1210.496833571643,1825.4511081337596,خدمات فوری آچاره
(1404-06),1558.0,1365.3703138843075,1064.6778310824534,1671.1250706215708,خدمات فوری آچاره
(1404-07),1336.0,1005.3299246195455,709.9621420787672,1305.4387658558603,خدمات فوری آچاره
(1404-08),1512.0,1075.050346065237,774.4887760839423,1370.433548804727,خدمات فوری آچاره
(1404-09),1.0,1107.9709325657443,812.1278134946242,1402.255107842451,خدمات فوری آچاره
(1404-10),0.0,1139.780593831739,842.287139932203,1435.0883739024637,خدمات فوری آچاره
(1404-11),0.0,1187.0595755438228,893.200325044821,1485.1120919799127,خدمات فوری آچاره
(1404-12),0.0,1212.8443426021604,926.8555753146088,1495.025299390085,خدمات فوری آچاره
(1405-01),0.0,1266.121950889967,958.0936225820158,1568.6277693883596,خدمات فوری آچاره
(1405-02),0.0,1329.0827098659179,1023.9734599383778,1635.6547939060727,خدمات فوری آچاره
(1405-03),0.0,1468.4684103691018,1161.6183560859138,1782.1781018919335,خدمات فوری آچاره
(1405-04),0.0,1654.8810771565556,1347.3365258011722,1960.3600830726846,خدمات فوری آچاره
(1405-05),0.0,1797.6937401293774,1486.1995823202178,2106.9604343775122,خدمات فوری آچاره
(1405-06),0.0,1641.8321776046294,1331.4661263724886,1950.5338562076838,خدمات فوری آچاره
(1401-01),2736.0,2836.1443264703785,-14.262270622487648,5742.090775773648,خدمات و تعمیرات خودرو
(1401-02),2798.0,2634.8255809549987,-263.6158240088773,5532.105566405863,خدمات و تعمیرات خودرو
(1401-03),3128.0,4138.30546653952,1210.6538470459052,7018.947958650446,خدمات و تعمیرات خودرو
(1401-04),4283.0,4102.831219416536,1221.3440332405394,6980.374481403648,خدمات و تعمیرات خودرو
(1401-05),4787.0,4380.221907972755,1512.1534066613576,7289.577207251888,خدمات و تعمیرات خودرو
(1401-06),3964.0,3712.3482168761557,843.2671244600004,6596.943995395245,خدمات و تعمیرات خودرو
(1401-07),2673.0,2691.2837765630534,-94.05476701169431,5501.256924577091,خدمات و تعمیرات خودرو
(1401-08),2878.0,2680.1237457787097,-99.03015676443258,5479.904831729397,خدمات و تعمیرات خودرو
(1401-09),3094.0,2943.5451905838177,152.05857402682872,5707.8681947342775,خدمات و تعمیرات خودرو
(1401-10),3852.0,2893.984185297601,101.6649672319826,5681.663416929723,خدمات و تعمیرات خودرو
(1401-11),3542.0,3123.994281241302,320.0269914550338,5887.776704264324,خدمات و تعمیرات خودرو
(1401-12),3883.0,3816.7193489844603,1156.0716320666625,6498.1547431304925,خدمات و تعمیرات خودرو
(1402-01),3938.0,3557.7153118006804,650.8661742556027,6441.994369853805,خدمات و تعمیرات خودرو
(1402-02),3413.0,3346.416063801796,474.2999919310152,6202.409003299896,خدمات و تعمیرات خودرو
(1402-03),3906.0,4813.028394199827,1931.1450820221905,7701.671525213555,خدمات و تعمیرات خودرو
(1402-04),5158.0,4837.835276827665,1953.861223617958,7679.591348195536,خدمات و تعمیرات خودرو
(1402-05),5074.0,5085.404840592175,2253.561191887846,7987.8061648328085,خدمات و تعمیرات خودرو
(1402-06),4189.0,4449.259768289649,1578.1909978571066,7299.540150137355,خدمات و تعمیرات خودرو
(1402-07),3407.0,3381.0177203267035,627.1225156350285,6177.037723080016,خدمات و تعمیرات خودرو
(1402-08),3168.0,3354.6737106894707,586.5088059365215,6132.727942501772,خدمات و تعمیرات خودرو
(1402-09),3396.0,3645.7986819552566,869.6198137615697,6436.912981697136,خدمات و تعمیرات خودرو
(1402-10),3294.0,3583.2526534025355,804.6157622128798,6358.6578928566705,خدمات و تعمیرات خودرو
(1402-11),3418.0,3810.377424215196,1026.1492984800543,6589.102876814602,خدمات و تعمیرات خودرو
(1402-12),4368.0,4469.551122228534,1774.1737109139574,7148.198431964325,خدمات و تعمیرات خودرو
(1403-01),3961.0,4304.129335309483,1420.4025255406718,7198.510531804264,خدمات و تعمیرات خودرو
(1403-02),3700.0,4067.040780128683,1231.0057928764468,6979.175373356209,خدمات و تعمیرات خودرو
(1403-03),4926.0,5528.835289015828,2642.2148163902298,8421.672889509447,خدمات و تعمیرات خودرو
(1403-04),6055.0,5583.507118765751,2699.3547789000563,8494.386715588858,خدمات و تعمیرات خودرو
(1403-05),5902.0,5822.652767959293,2935.3956175177577,8706.030331993301,خدمات و تعمیرات خودرو
(1403-06),5188.0,5233.881942055192,2334.2784146835515,8067.895160180126,خدمات و تعمیرات خودرو
(1403-07),4006.0,4131.614528891503,1359.859357195632,6932.555029757691,خدمات و تعمیرات خودرو
(1403-08),4137.0,4085.5145110712597,1311.651677098513,6859.317100230932,خدمات و تعمیرات خودرو
(1403-09),4433.0,4429.626175186898,1668.7055952710832,7217.476455475568,خدمات و تعمیرات خودرو
(1403-10),3770.0,4346.896043817686,1571.699171184355,7143.008456902375,خدمات و تعمیرات خودرو
(1403-11),4680.0,4568.847129912286,1783.287705928929,7373.148804296611,خدمات و تعمیرات خودرو
(1403-12),5791.0,5404.34991305983,2633.7355587755856,8155.382356843488,خدمات و تعمیرات خودرو
(1404-01),4741.0,5111.722712344138,2233.5925021354956,8001.169468365766,خدمات و تعمیرات خودرو
(1404-02),4996.0,4852.426086961296,2010.549808589535,7727.854886104973,خدمات و تعمیرات خودرو
(1404-03),9667.0,6440.123667257089,3513.7993442237703,9301.489778211208,خدمات و تعمیرات خودرو
(1404-04),4806.0,6372.192509064421,3483.5591159462124,9264.854011119682,خدمات و تعمیرات خودرو
(1404-05),6035.0,6644.935645415919,3735.2582337970416,9495.86285952563,خدمات و تعمیرات خودرو
(1404-06),6144.0,6027.76539069175,3145.0219663866355,8885.837461247547,خدمات و تعمیرات خودرو
(1404-07),5071.0,4873.757830527925,2091.3793918528972,7656.062778068099,خدمات و تعمیرات خودرو
(1404-08),4881.0,4922.335687061426,2153.7990348303797,7714.367139648649,خدمات و تعمیرات خودرو
(1404-09),0.0,5217.963261365824,2426.2990938983085,8001.036046877997,خدمات و تعمیرات خودرو
(1404-10),0.0,5123.890618858051,2319.9932554498505,7872.040068064486,خدمات و تعمیرات خودرو
(1404-11),0.0,5369.566074669572,2601.0588415788716,8121.205129722452,خدمات و تعمیرات خودرو
(1404-12),0.0,6016.577017183326,3316.491925181867,8677.078401771398,خدمات و تعمیرات خودرو
(1405-01),0.0,5930.554105369687,3060.1691494337338,8815.950497321772,خدمات و تعمیرات خودرو
(1405-02),0.0,5669.509177401076,2799.482521156352,8557.249949603929,خدمات و تعمیرات خودرو
(1405-03),0.0,7236.72113419224,4390.534741395229,10135.70243164133,خدمات و تعمیرات خودرو
(1405-04),0.0,7172.890772689366,4252.510989324014,10058.385645395521,خدمات و تعمیرات خودرو
(1405-05),0.0,7484.898195942783,4617.560096527613,10372.237640025822,خدمات و تعمیرات خودرو
(1405-06),0.0,6837.524648080634,3939.4899453400644,9713.806754950496,خدمات و تعمیرات خودرو
(1401-01),4223.0,3587.94931295293,1554.4682238371688,5622.803135613794,خدمات و تعمیرات ساختمان
(1401-02),5036.0,5548.40576302414,3515.458917950237,7595.756518348116,خدمات و تعمیرات ساختمان
(1401-03),6006.0,5950.923507430921,3906.784625088283,8005.392360446387,خدمات و تعمیرات ساختمان
(1401-04),7061.0,6461.43097419073,4415.848072944273,8495.51746752845,خدمات و تعمیرات ساختمان
(1401-05),8057.0,7745.991859438788,5690.365312720514,9804.966762627142,خدمات و تعمیرات ساختمان
(1401-06),8116.0,7693.649870957394,5652.703727059694,9720.277205797825,خدمات و تعمیرات ساختمان
(1401-07),5553.0,6040.795181162831,4082.072868630674,7981.282331189885,خدمات و تعمیرات ساختمان
(1401-08),5656.0,5185.625462520684,3218.674057575036,7149.981380013448,خدمات و تعمیرات ساختمان
(1401-09),5003.0,4497.258902104533,2513.8380507219495,6469.140783906187,خدمات و تعمیرات ساختمان
(1401-10),5590.0,5103.226909084034,3118.930890089951,7087.467367390918,خدمات و تعمیرات ساختمان
(1401-11),6333.0,6362.0619230179045,4376.217518819935,8314.31431001839,خدمات و تعمیرات ساختمان
(1401-12),7828.0,8469.163362179897,6541.016574286239,10381.995805662613,خدمات و تعمیرات ساختمان
(1402-01),4720.0,5451.688734535574,3417.435261726792,7486.909173600171,خدمات و تعمیرات ساختمان
(1402-02),6702.0,7357.992286043356,5303.067775070539,9405.0076833369,خدمات و تعمیرات ساختمان
(1402-03),7624.0,7795.419312866544,5758.022270682945,9826.271067531285,خدمات و تعمیرات ساختمان
(1402-04),8888.0,8314.414487289672,6278.028106685386,10349.343102314158,خدمات و تعمیرات ساختمان
(1402-05),8586.0,9597.608059993701,7558.968734683692,11629.23895208863,خدمات و تعمیرات ساختمان
(1402-06),8912.0,9582.578960195535,7578.428697368537,11615.872485256767,خدمات و تعمیرات ساختمان
(1402-07),7939.0,7889.866722565865,5906.543325954152,9863.20274998408,خدمات و تعمیرات ساختمان
(1402-08),6763.0,7041.671904264511,5068.970488860872,9030.209492293454,خدمات و تعمیرات ساختمان
(1402-09),6426.0,6431.0661428970825,4440.03675235815,8404.186278946489,خدمات و تعمیرات ساختمان
(1402-10),6565.0,6980.138572771937,5012.3371403524,8956.012381246976,خدمات و تعمیرات ساختمان
(1402-11),7659.0,8285.809892453162,6293.08389804631,10219.851207959957,خدمات و تعمیرات ساختمان
(1402-12),10245.0,10383.36140091582,8462.87798773971,12291.850948611478,خدمات و تعمیرات ساختمان
(1403-01),6678.0,7518.052337161308,5502.562952421955,9561.713758417185,خدمات و تعمیرات ساختمان
(1403-02),9357.0,9453.490590063566,7419.2187033977625,11495.55507297464,خدمات و تعمیرات ساختمان
(1403-03),11101.0,9964.920651649367,7920.055165638634,12011.548508646927,خدمات و تعمیرات ساختمان
(1403-04),11927.0,10417.639907736399,8382.109568606476,12459.4981489914,خدمات و تعمیرات ساختمان
(1403-05),12117.0,11759.234590239901,9702.594174500035,13797.568843645051,خدمات و تعمیرات ساختمان
(1403-06),11351.0,11795.658555535705,9761.09622110152,13825.274878518676,خدمات و تعمیرات ساختمان
(1403-07),10342.0,10032.188653830208,8053.751475316012,11999.171228359206,خدمات و تعمیرات ساختمان
(1403-08),9054.0,9171.650048335963,7221.367919215466,11155.07842670289,خدمات و تعمیرات ساختمان
(1403-09),8147.0,8587.459035550206,6643.14922156363,10552.038647803714,خدمات و تعمیرات ساختمان
(1403-10),9068.0,9116.644846610894,7145.518307089157,11077.1447676866,خدمات و تعمیرات ساختمان
(1403-11),11261.0,10398.529874127236,8425.67010166263,12365.35708073577,خدمات و تعمیرات ساختمان
(1403-12),14776.0,12831.28285231573,10823.491164818859,14767.730813995471,خدمات و تعمیرات ساختمان
(1404-01),9392.0,9759.459796445428,7721.4201533628875,11758.667621798071,خدمات و تعمیرات ساختمان
(1404-02),12810.0,11657.510564147968,9602.205413570025,13681.123269057493,خدمات و تعمیرات ساختمان
(1404-03),10860.0,12176.636728502413,10141.856617301502,14230.242244829606,خدمات و تعمیرات ساختمان
(1404-04),10182.0,12679.038247410952,10623.558398062149,14694.385065070244,خدمات و تعمیرات ساختمان
(1404-05),14420.0,14014.754811042309,11943.470653882669,16055.364032534428,خدمات و تعمیرات ساختمان
(1404-06),14822.0,13975.385778560887,11931.761859345352,16003.34717436876,خدمات و تعمیرات ساختمان
(1404-07),14008.0,12119.683227141506,10141.017862031558,14083.859091198165,خدمات و تعمیرات ساختمان
(1404-08),13359.0,11353.536252302954,9399.842506546158,13305.87104764895,خدمات و تعمیرات ساختمان
(1404-09),0.0,10697.842090756601,8744.258471391131,12655.137679976046,خدمات و تعمیرات ساختمان
(1404-10),0.0,11273.579956425574,9310.171318807816,13238.652311741042,خدمات و تعمیرات ساختمان
(1404-11),0.0,12629.53506188614,10645.12688393873,14604.441097235656,خدمات و تعمیرات ساختمان
(1404-12),0.0,14502.103994581345,12594.553161780681,16403.31584674616,خدمات و تعمیرات ساختمان
(1405-01),0.0,11962.114825423849,9954.61373126852,14006.23403449233,خدمات و تعمیرات ساختمان
(1405-02),0.0,13899.45187943185,11831.740310257506,15925.955089328125,خدمات و تعمیرات ساختمان
(1405-03),0.0,14370.894138822621,12324.428153863686,16405.406016088655,خدمات و تعمیرات ساختمان
(1405-04),0.0,14859.80491864307,12834.10617627383,16923.41619493088,خدمات و تعمیرات ساختمان
(1405-05),0.0,16247.538972842129,14204.556885344162,18284.571273119906,خدمات و تعمیرات ساختمان
(1405-06),0.0,16180.324300251366,14154.662894468645,18250.46432404625,خدمات و تعمیرات ساختمان
(1401-01),733.0,525.4200986189201,210.39860962800182,844.4177577018969,خدمات کامپیوتری
(1401-02),702.0,636.3538255289565,311.4065968086625,955.8105462978408,خدمات کامپیوتری
(1401-03),715.0,633.4732864407889,312.6134493708437,952.4018937445475,خدمات کامپیوتری
(1401-04),744.0,655.0322955426055,335.25042063113517,969.3471940026074,خدمات کامپیوتری
(1401-05),858.0,786.6411510993992,466.87813123876515,1105.6811676859193,خدمات کامپیوتری
(1401-06),749.0,688.640060330299,369.0430138198262,1011.0443697898073,خدمات کامپیوتری
(1401-07),712.0,725.2780503062596,417.5839175993215,1033.1259358809364,خدمات کامپیوتری
(1401-08),720.0,759.447420000462,448.692553073742,1068.057468865718,خدمات کامپیوتری
(1401-09),712.0,734.4101258311442,421.91193702734785,1040.5181789819248,خدمات کامپیوتری
(1401-10),699.0,770.2605014045362,460.13188463358597,1078.9034577868697,خدمات کامپیوتری
(1401-11),585.0,701.6476621914678,391.4715904355444,1011.0075881763713,خدمات کامپیوتری
(1401-12),568.0,604.5125089462447,303.84589037137624,902.0552302748475,خدمات کامپیوتری
(1402-01),561.0,670.8409728867645,353.3644257086871,989.6375530249919,خدمات کامپیوتری
(1402-02),695.0,800.63964063122,480.6068882168656,1118.5617012631053,خدمات کامپیوتری
(1402-03),808.0,787.4663012667339,464.16638266892454,1104.0405563389145,خدمات کامپیوتری
(1402-04),794.0,814.5956021146596,493.8835181938848,1134.9594350641948,خدمات کامپیوتری
(1402-05),805.0,944.8778560062159,625.5209602134121,1264.4719562111052,خدمات کامپیوتری
(1402-06),696.0,837.4809990068718,515.1734455612204,1154.42963964239,خدمات کامپیوتری
(1402-07),826.0,895.6625292289095,585.7813337263964,1207.870237735064,خدمات کامپیوتری
(1402-08),864.0,916.9580514461494,606.8848414685975,1228.256349113671,خدمات کامپیوتری
(1402-09),780.0,888.3288369844614,574.526826495723,1196.0171485076214,خدمات کامپیوتری
(1402-10),940.0,939.9692851364674,633.9050025100802,1247.1764636461699,خدمات کامپیوتری
(1402-11),853.0,866.9077125102392,559.4841267268065,1172.4869365176087,خدمات کامپیوتری
