shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service
(1403-12),465.0,429.09197220489114,236.77321410492064,621.8658130162809,اصلاح صورت و ابرو بانوان
(1404-01),0.0,325.1215852329729,126.37144694383716,523.4085829533816,اصلاح صورت و ابرو بانوان
(1404-02),0.0,350.9391306330792,149.39975178765866,547.7236806981284,اصلاح صورت و ابرو بانوان
(1404-03),0.0,360.59356755776435,161.86560312099618,559.529372837833,اصلاح صورت و ابرو بانوان
(1404-04),0.0,388.3580392144983,189.62294262414704,586.1889466705647,اصلاح صورت و ابرو بانوان
(1404-05),0.0,357.8030979907591,161.4712713976655,557.8557264160713,اصلاح صورت و ابرو بانوان
(1404-06),0.0,339.50225181247055,141.01888915713621,539.5183908505996,اصلاح صورت و ابرو بانوان
(1404-07),0.0,351.64644029267413,158.62205935866024,543.2877728731248,اصلاح صورت و ابرو بانوان
(1404-08),0.0,340.51375295227217,148.07799776465959,533.5152250163463,اصلاح صورت و ابرو بانوان
(1404-09),0.0,342.76875634203617,149.4585748704878,534.4772312756028,اصلاح صورت و ابرو بانوان
(1404-10),0.0,355.0208813049678,160.74805271203616,548.8632223475557,اصلاح صورت و ابرو بانوان
(1404-11),0.0,388.5712254093083,194.4311204608479,580.8728916220242,اصلاح صورت و ابرو بانوان
(1404-12),0.0,538.2096934636012,349.8371911033289,724.0220125755156,اصلاح صورت و ابرو بانوان
(1401-01),159.0,221.86736666668145,92.05878186660742,351.675467468647,امداد خودرو
(1401-02),200.0,203.0656873276948,70.29784398957334,334.54808404508407,امداد خودرو
(1401-03),250.0,244.23129371468562,113.6774909623473,376.8261091475268,امداد خودرو
(1401-04),367.0,333.1200995393132,202.1805848205671,464.18755915061365,امداد خودرو
(1401-05),399.0,356.11438331842646,224.3213108418655,488.033529190246,امداد خودرو
(1401-06),305.0,293.53704240055754,162.54763304124396,426.34444330398503,امداد خودرو
(1401-07),197.0,218.37584487707744,92.00905240053326,347.8575689060265,امداد خودرو
(1401-08),197.0,197.2351099281942,71.93001949326619,324.15005794819865,امداد خودرو
(1401-09),199.0,201.40826423277647,72.92552552026922,329.3769707082065,امداد خودرو
(1401-10),287.0,216.03483751933507,89.331363685619,343.9294824905805,امداد خودرو
(1401-11),245.0,212.91879867853973,86.08585322420551,341.4042241662659,امداد خودرو
(1401-12),187.0,213.42117965204704,89.93209266628708,335.413071890095,امداد خودرو
(1402-01),202.0,168.10337666349517,37.75494744078269,300.5374823172341,امداد خودرو
(1402-02),114.0,138.66814612871764,11.313173091666227,265.681037650088,امداد خودرو
(1402-03),152.0,166.10639656386994,43.62361714953473,288.02367455456204,امداد خودرو
(1402-04),243.0,263.4152820678142,133.07620736539747,394.1398991815414,امداد خودرو
(1402-05),232.0,282.70180869039905,150.2256862584167,414.7747216461761,امداد خودرو
(1402-06),198.0,222.56406009708,91.07565228109864,354.46882102844484,امداد خودرو
(1402-07),151.0,149.95289754987374,22.80993489318613,277.37597097759516,امداد خودرو
(1402-08),140.0,134.56711135668385,6.6342918684829755,260.9984130105366,امداد خودرو
(1402-09),133.0,140.05897294532318,17.12468827144374,262.9027989107603,امداد خودرو
(1402-10),143.0,159.87193546702954,36.37756020322683,283.274455557409,امداد خودرو
(1402-11),147.0,167.49608831802254,38.966659877546,293.98138643786626,امداد خودرو
(1402-12),174.0,169.71628303835797,50.372815062009764,287.06087821621804,امداد خودرو
(1403-01),145.0,133.11907765569828,5.229149829430761,262.73639332194284,امداد خودرو
(1403-02),141.0,114.32707764346426,-17.995112831472653,245.47455266679154,امداد خودرو
(1403-03),166.0,152.67179278259783,24.912381769365545,278.2322841933337,امداد خودرو
(1403-04),237.0,248.55501599839752,117.24813527843071,380.3363047676227,امداد خودرو
(1403-05),263.0,274.7095990721514,141.6659099508492,405.21827123815257,امداد خودرو
(1403-06),241.0,220.01715888121393,87.35563018729977,350.7856149071795,امداد خودرو
(1403-07),176.0,148.50144598942052,22.1750946880052,273.4621292168048,امداد خودرو
(1403-08),138.0,134.2994735999672,7.473799774770049,262.8733108580085,امداد خودرو
(1403-09),121.0,137.73577234270434,19.334850760778117,257.3662416072194,امداد خودرو
(1403-10),134.0,164.10836625772797,35.964274085207535,289.8948021643477,امداد خودرو
(1403-11),149.0,167.62675822628628,39.088303433511115,295.7560411076817,امداد خودرو
(1403-12),222.0,181.92617920708233,52.69545798371561,308.9929219191481,امداد خودرو
(1404-01),0.0,135.62701558238066,2.7784941644012644,266.4062354684208,امداد خودرو
(1404-02),0.0,113.70135620820453,-17.615731337235886,243.6412078659317,امداد خودرو
(1404-03),0.0,162.11200176098185,32.172767702465336,294.0111963726119,امداد خودرو
(1404-04),0.0,248.44904102812694,116.35536003463048,379.01728718686525,امداد خودرو
(1404-05),0.0,275.6493302714858,143.00410108801316,407.78365793671185,امداد خودرو
(1404-06),0.0,217.8740625461329,88.23872560927117,350.6298409400409,امداد خودرو
(1404-07),0.0,147.28922366435754,19.262414675956368,274.1787414998174,امداد خودرو
(1404-08),0.0,136.23105901685054,9.024660556084575,264.8479116694599,امداد خودرو
(1404-09),0.0,146.35791568729306,18.88800034209826,273.8596492135846,امداد خودرو
(1404-10),0.0,164.14498611142,37.45884738006766,290.89580430884484,امداد خودرو
(1404-11),0.0,168.19206571423126,39.25099989377716,297.01305104789026,امداد خودرو
(1404-12),0.0,178.02256397755744,53.5801407511066,300.9177566624067,امداد خودرو
(1401-01),199.0,209.64698403916242,105.37118443681672,312.85741611297544,اپیلاسیون بانوان در خانه
(1401-02),258.0,226.31909332745468,123.11144558821319,329.92471965959646,اپیلاسیون بانوان در خانه
(1401-03),236.0,226.32593135055112,124.0514258284679,330.1132191664341,اپیلاسیون بانوان در خانه
(1401-04),202.0,226.56517280890543,124.40629858735497,330.7593121936751,اپیلاسیون بانوان در خانه
(1401-05),249.0,228.410084135471,125.41156648778872,331.17870493622405,اپیلاسیون بانوان در خانه
(1401-06),175.0,178.82115140160897,75.52339106931285,281.10295504424505,اپیلاسیون بانوان در خانه
(1401-07),149.0,158.39702256989506,59.9155367581647,258.4301874286683,اپیلاسیون بانوان در خانه
(1401-08),147.0,150.0130460962617,49.888650559943926,248.62081281560168,اپیلاسیون بانوان در خانه
(1401-09),117.0,140.54658655222187,46.67119734529923,232.98698679664443,اپیلاسیون بانوان در خانه
(1401-10),136.0,138.8249093673655,41.76979139032875,235.3149211412086,اپیلاسیون بانوان در خانه
(1401-11),149.0,142.1501277274861,42.41235052151221,241.80113285501432,اپیلاسیون بانوان در خانه
(1401-12),232.0,179.28003007039905,86.8575048187618,272.2378366135538,اپیلاسیون بانوان در خانه
(1402-01),133.0,143.89388820678244,43.28258694587643,242.70493822869733,اپیلاسیون بانوان در خانه
(1402-02),135.0,157.55427203848387,58.31309086016006,257.3864573160968,اپیلاسیون بانوان در خانه
(1402-03),165.0,158.31745002744648,58.46662603092393,258.33600590668726,اپیلاسیون بانوان در خانه
(1402-04),157.0,162.4783929110627,59.31080723154138,264.9754964807237,اپیلاسیون بانوان در خانه
(1402-05),160.0,160.47513319473208,60.312360246449515,260.4876471340838,اپیلاسیون بانوان در خانه
(1402-06),99.0,114.81917332455258,13.608977401538336,218.564511865392,اپیلاسیون بانوان در خانه
(1402-07),86.0,85.76946400516789,-1.217869729694503,173.46483600825022,اپیلاسیون بانوان در خانه
(1402-08),95.0,90.11949292911176,-9.682416207452684,189.69706490371314,اپیلاسیون بانوان در خانه
(1402-09),93.0,88.34611932452644,-8.957248148811741,185.79513577047078,اپیلاسیون بانوان در خانه
(1402-10),78.0,81.03674713706967,-10.723377409038374,173.916147769608,اپیلاسیون بانوان در خانه
(1402-11),90.0,85.65935865708906,-12.66944364895036,181.77702101793915,اپیلاسیون بانوان در خانه
(1402-12),130.0,130.36294030526776,38.10139640630728,223.16434226416968,اپیلاسیون بانوان در خانه
(1403-01),64.0,86.50650754802933,-3.8074725322183305,176.56386677748586,اپیلاسیون بانوان در خانه
(1403-02),100.0,114.20611433294395,17.5871707718553,212.33144081144627,اپیلاسیون بانوان در خانه
(1403-03),115.0,126.02355303612092,24.964963534271533,224.69134888187165,اپیلاسیون بانوان در خانه
(1403-04),149.0,136.26360020771986,33.74034575793918,239.96151170207125,اپیلاسیون بانوان در خانه
(1403-05),141.0,147.80199131581034,45.53254955611949,252.25735241842125,اپیلاسیون بانوان در خانه
(1403-06),116.0,103.10062352985469,-0.24958170372392974,206.00178063120734,اپیلاسیون بانوان در خانه
(1403-07),106.0,92.97527701564877,-5.142271330080241,193.293014208187,اپیلاسیون بانوان در خانه
(1403-08),94.0,88.95658223386243,-6.762132656372113,185.66552539421915,اپیلاسیون بانوان در خانه
(1403-09),112.0,87.70541376678521,-2.0468195166476413,177.6904430670549,اپیلاسیون بانوان در خانه
(1403-10),95.0,98.28427580579348,-1.6763770411346384,195.8433232662918,اپیلاسیون بانوان در خانه
(1403-11),107.0,103.8613973412496,4.259410561779985,203.1449145879062,اپیلاسیون بانوان در خانه
(1403-12),136.0,154.30267131980887,57.76137212454958,251.13679894000774,اپیلاسیون بانوان در خانه
(1404-01),0.0,117.93028638690198,15.164854386529544,219.7382619762614,اپیلاسیون بانوان در خانه
(1404-02),0.0,144.62570150691855,41.001855591396954,246.46125841925485,اپیلاسیون بانوان در خانه
(1404-03),0.0,150.61521244908644,46.02517857192206,252.72955319289133,اپیلاسیون بانوان در خانه
(1404-04),0.0,158.1665815329656,55.85333508261081,261.09753181289585,اپیلاسیون بانوان در خانه
(1404-05),0.0,167.69508051034003,63.240363447450456,269.68584904855504,اپیلاسیون بانوان در خانه
(1404-06),0.0,123.18285025290824,20.164853493224996,225.88936811560234,اپیلاسیون بانوان در خانه
(1404-07),0.0,114.60437536080367,15.791491760238282,214.4163169716673,اپیلاسیون بانوان در خانه
(1404-08),0.0,111.39803805799075,11.679529136985007,211.5814219387715,اپیلاسیون بانوان در خانه
(1404-09),0.0,117.31843560641717,15.969366176129373,215.95893310861436,اپیلاسیون بانوان در خانه
(1404-10),0.0,118.50001477679577,18.16518922428109,217.53876390291222,اپیلاسیون بانوان در خانه
(1404-11),0.0,124.85876760460401,24.91634539504075,226.39277131999356,اپیلاسیون بانوان در خانه
(1404-12),0.0,172.9018659812292,76.0994166170105,270.8517576263878,اپیلاسیون بانوان در خانه
(1401-01),56.0,52.38703410178282,15.765955635148167,88.51205494225552,اکستنشن مو بانوان در خانه
(1401-02),33.0,42.70295921633405,8.709714559179455,76.2300930819509,اکستنشن مو بانوان در خانه
(1401-03),42.0,38.35634353453064,11.342875549504459,65.16972525453598,اکستنشن مو بانوان در خانه
(1401-04),33.0,38.118346317428475,12.420247618042712,63.790859253111186,اکستنشن مو بانوان در خانه
(1401-05),35.0,28.19038292626145,7.09680910323979,49.33490600495893,اکستنشن مو بانوان در خانه
(1401-06),33.0,36.01086544917108,8.176523860977335,64.14937137925396,اکستنشن مو بانوان در خانه
(1401-07),31.0,32.81152683493016,4.173000950190463,60.765037498944174,اکستنشن مو بانوان در خانه
(1401-08),36.0,34.09869155206714,7.133728118790078,61.1125281076614,اکستنشن مو بانوان در خانه
(1401-09),25.0,35.57862410844405,7.104446817886982,64.03427594413427,اکستنشن مو بانوان در خانه
(1401-10),34.0,26.768109082044855,7.132614956239633,46.46846700209193,اکستنشن مو بانوان در خانه
(1401-11),46.0,43.09534552280845,11.930797120656514,73.93113623414742,اکستنشن مو بانوان در خانه
(1401-12),60.0,52.27618264684038,24.05476836875428,80.5227864810589,اکستنشن مو بانوان در خانه
(1402-01),29.0,32.74881267398163,6.964425671542696,58.38481122919538,اکستنشن مو بانوان در خانه
(1402-02),44.0,43.78484578632809,8.39759138077744,78.66042582714714,اکستنشن مو بانوان در خانه
(1402-03),34.0,37.85236677763833,9.764229617656786,66.15318580946443,اکستنشن مو بانوان در خانه
(1402-04),42.0,41.68678621473697,13.425051739918423,70.14237352165088,اکستنشن مو بانوان در خانه
(1402-05),37.0,40.623931897279604,9.159840613430255,71.45646514085114,اکستنشن مو بانوان در خانه
(1402-06),42.0,36.952439086705404,7.535771239232231,66.45860637199726,اکستنشن مو بانوان در خانه
(1402-07),32.0,33.421748564991574,4.202861792510804,63.0293538963094,اکستنشن مو بانوان در خانه
(1402-08),32.0,32.34534101189186,5.864136328850941,59.49320356794552,اکستنشن مو بانوان در خانه
(1402-09),34.0,29.61770453878546,5.541541114390827,53.612617749580444,اکستنشن مو بانوان در خانه
(1402-10),31.0,36.78876919916011,8.500877377064215,64.95799745139551,اکستنشن مو بانوان در خانه
(1402-11),37.0,38.24711552786392,9.834476682946617,66.50570582685656,اکستنشن مو بانوان در خانه
(1402-12),61.0,52.28282242850348,22.29281847357205,81.7534807001262,اکستنشن مو بانوان در خانه
(1403-01),38.0,41.9985841306944,9.355385386336813,74.80905356659858,اکستنشن مو بانوان در خانه
(1403-02),58.0,47.21381310126257,7.156129430412064,86.71736405621186,اکستنشن مو بانوان در خانه
(1403-03),42.0,45.313263944471764,11.495373729468383,79.1931542751507,اکستنشن مو بانوان در خانه
(1403-04),47.0,42.50136416087895,12.72697417761872,72.04841818804996,اکستنشن مو بانوان در خانه
(1403-05),39.0,40.85820345242464,8.192371317947048,73.50823228236099,اکستنشن مو بانوان در خانه
(1403-06),29.0,31.506194419091173,4.675399825665019,58.57853879550204,اکستنشن مو بانوان در خانه
(1403-07),38.0,33.85837956425741,2.4961285540802685,64.49295814739672,اکستنشن مو بانوان در خانه
(1403-08),25.0,23.532208166018272,2.424228617391449,44.16719605315949,اکستنشن مو بانوان در خانه
(1403-09),32.0,28.506186030439128,4.331645555222993,52.30176293961471,اکستنشن مو بانوان در خانه
(1403-10),40.0,42.00357156081962,7.614949764940259,75.60825951127754,اکستنشن مو بانوان در خانه
(1403-11),42.0,43.38100804113575,9.369241789721054,77.29552442461865,اکستنشن مو بانوان در خانه
(1403-12),47.0,58.766916020367994,24.964227518906746,92.90177143819822,اکستنشن مو بانوان در خانه
(1404-01),0.0,54.11718163515939,9.982445849688647,98.33327967898413,اکستنشن مو بانوان در خانه
(1404-02),0.0,49.75600188654449,6.768960299772321,94.0757260911643,اکستنشن مو بانوان در خانه
(1404-03),0.0,55.45536616014907,11.84752040352415,99.34829838530143,اکستنشن مو بانوان در خانه
(1404-04),0.0,60.34898227445368,16.824715912386235,103.69984578485901,اکستنشن مو بانوان در خانه
(1404-05),0.0,52.161966962983904,8.763889672059504,96.21222276825934,اکستنشن مو بانوان در خانه
(1404-06),0.0,49.6300305735041,5.725651032884823,92.46646338802854,اکستنشن مو بانوان در خانه
(1404-07),0.0,43.28229783899745,1.253143978538402,85.4402585186167,اکستنشن مو بانوان در خانه
(1404-08),0.0,45.67566140141977,2.8089414676847992,88.11159820149572,اکستنشن مو بانوان در خانه
(1404-09),0.0,46.73169286473141,4.295148295386367,89.45100140252597,اکستنشن مو بانوان در خانه
