shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1403-10),14.0,16.494110275546987,5.258846496690421,27.28840894991088,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,2.494110275546987,8.74115350330958,13.28840894991088,yhat_diff,yhat_low_diff
(1403-11),36.0,33.65696426160621,13.449287710189749,53.44849192238858,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,2.3430357383937874,22.55071228981025,17.448491922388577,yhat_diff,yhat_low_diff
(1403-12),46.0,44.62610347863635,23.68336547063829,65.77052732029054,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,1.3738965213636476,22.31663452936171,19.77052732029054,yhat_diff,yhat_low_diff
(1404-01),25.0,57.679262230774896,26.57584941360612,88.65961196753176,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,32.679262230774896,1.5758494136061216,63.65961196753176,yhat_low_diff,yhat_low_diff
(1404-02),20.0,52.06069308854544,20.9815298085958,83.35763193436924,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,32.06069308854544,0.9815298085957984,63.35763193436924,yhat_low_diff,yhat_low_diff
(1404-03),18.0,54.7834292453924,23.987830347413247,85.92796427125278,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,36.7834292453924,5.987830347413247,67.92796427125278,yhat_low_diff,yhat_low_diff
(1404-04),18.0,57.60121730601677,26.862817300185835,88.892889774645,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,39.60121730601677,8.862817300185835,70.892889774645,yhat_low_diff,yhat_low_diff
(1404-05),14.0,50.7143908859504,19.34848058336985,81.86030269130075,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,36.7143908859504,5.348480583369849,67.86030269130075,yhat_low_diff,yhat_low_diff
(1404-06),22.0,50.14612964951221,19.343685507064134,80.98128781609539,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,28.14612964951221,2.6563144929358664,58.98128781609539,yhat_low_diff,yhat_low_diff
(1404-07),23.0,53.20514838289566,23.0701713206343,83.11617170539627,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,30.205148382895658,0.0701713206343015,60.11617170539627,yhat_low_diff,yhat_low_diff
(1404-08),7.0,52.28760066306896,22.336849378887976,82.44367276872461,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,45.28760066306896,15.336849378887976,75.44367276872461,yhat_low_diff,yhat_low_diff
(1404-09),0.0,50.11958135914492,20.426268764953623,80.37755611918378,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,50.11958135914492,20.426268764953623,80.37755611918378,yhat_low_diff,yhat_low_diff
(1404-10),0.0,50.4899022115232,20.20852441395329,80.41536152845887,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,50.4899022115232,20.20852441395329,80.41536152845887,yhat_low_diff,yhat_low_diff
(1404-11),0.0,61.34583192176823,31.278664580448783,91.33976982579505,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,61.34583192176823,31.278664580448783,91.33976982579505,yhat_low_diff,yhat_low_diff
(1404-12),0.0,71.87708123248844,42.87434048964867,101.05637627873452,تعویض شمع و وایر خودرو,خدمات و تعمیرات خودرو,71.87708123248844,42.87434048964867,101.05637627873452,yhat_low_diff,yhat_low_diff
(1401-01),47.0,43.14755106554352,-22.638135768117284,108.12850820745588,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,3.8524489344564823,69.63813576811728,61.12850820745588,yhat_diff,yhat_diff
(1401-02),56.0,43.783539688801625,-21.460989522173826,108.40060392288366,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,12.216460311198375,77.46098952217383,52.40060392288366,yhat_diff,yhat_diff
(1401-03),60.0,64.13172912337558,-8.166142874914724,134.61439376243075,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.131729123375578,68.16614287491473,74.61439376243075,yhat_diff,yhat_diff
(1401-04),59.0,64.36667458689283,-4.020011564917992,132.8824641453701,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,5.366674586892827,63.02001156491799,73.88246414537011,yhat_diff,yhat_diff
(1401-05),84.0,79.45161417779732,2.221540292531652,157.46892856346517,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.548385822202675,81.77845970746834,73.46892856346517,yhat_diff,yhat_diff
(1401-06),85.0,107.30314724631654,24.560106957498608,189.7682767858468,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,22.30314724631654,60.4398930425014,104.7682767858468,yhat_diff,yhat_diff
(1401-07),87.0,91.78516192592784,15.167858532485443,168.3317013824388,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.785161925927838,71.83214146751456,81.33170138243881,yhat_diff,yhat_diff
(1401-08),136.0,120.11366469088716,33.800120733492584,205.0488703449228,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,15.886335309112836,102.19987926650742,69.04887034492279,yhat_diff,yhat_diff
(1401-09),121.0,119.98706122778096,34.483432660945866,205.867678845364,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,1.0129387722190444,86.51656733905413,84.867678845364,yhat_diff,yhat_diff
(1401-10),133.0,124.9137374084832,39.41175465979549,212.050528467262,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,8.0862625915168,93.58824534020452,79.05052846726201,yhat_diff,yhat_diff
(1401-11),125.0,128.33535138692267,46.39277983215831,211.87532571780795,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,3.3353513869226674,78.60722016784169,86.87532571780795,yhat_diff,yhat_diff
(1401-12),174.0,157.71080102050573,77.09156240336088,237.78851190444016,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,16.289198979494273,96.90843759663912,63.78851190444016,yhat_diff,yhat_diff
(1402-01),146.0,143.21027176995247,56.99415139181004,230.27699001102047,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,2.7897282300475297,89.00584860818995,84.27699001102047,yhat_diff,yhat_diff
(1402-02),117.0,129.82086687617806,44.02252280112298,215.14111607946955,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,12.82086687617806,72.97747719887701,98.14111607946955,yhat_diff,yhat_diff
(1402-03),149.0,156.20616739797998,70.79514592797608,241.1117165460484,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,7.206167397979982,78.20485407202392,92.1117165460484,yhat_diff,yhat_diff
(1402-04),133.0,147.16963433461785,60.556565976068505,232.2551406634308,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,14.169634334617854,72.4434340239315,99.2551406634308,yhat_diff,yhat_diff
(1402-05),138.0,142.6140083006592,56.8310592515496,227.14661344184623,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.614008300659208,81.16894074845041,89.14661344184623,yhat_diff,yhat_diff
(1402-06),190.0,160.46647930288415,72.06881520727771,249.2971727299411,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,29.533520697115847,117.93118479272228,59.29717272994111,yhat_diff,yhat_diff
(1402-07),122.0,117.15668225448884,35.16478701960794,200.50583894124145,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.843317745511158,86.83521298039206,78.50583894124145,yhat_diff,yhat_diff
(1402-08),105.0,109.83215713311355,33.45551202012659,186.36373656215383,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,4.832157133113554,71.54448797987341,81.36373656215383,yhat_diff,yhat_diff
(1402-09),89.0,99.65437325905604,19.772198251155544,179.95114776888025,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,10.654373259056044,69.22780174884446,90.95114776888023,yhat_diff,yhat_diff
(1402-10),83.0,89.10243297251783,9.442013885712935,168.59532220097233,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,6.102432972517832,73.55798611428706,85.59532220097233,yhat_diff,yhat_diff
(1402-11),82.0,82.82972816392449,6.060123228793708,158.3024070497756,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,0.8297281639244858,75.93987677120629,76.30240704977561,yhat_diff,yhat_diff
(1402-12),89.0,110.33307176809276,27.61117026929441,192.9220204356314,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,21.333071768092765,61.3888297307056,103.9220204356314,yhat_diff,yhat_diff
(1403-01),92.0,97.16753852252124,14.190983553528472,179.38144680077164,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,5.167538522521241,77.80901644647153,87.38144680077164,yhat_diff,yhat_diff
(1403-02),105.0,94.29886363416205,10.900961066706792,176.84404352057314,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,10.701136365837954,94.0990389332932,71.84404352057314,yhat_diff,yhat_diff
(1403-03),146.0,128.1115121663918,40.87394190274505,216.24682241209763,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,17.888487833608195,105.12605809725494,70.24682241209763,yhat_diff,yhat_diff
(1403-04),146.0,125.50793775839053,37.57144827573812,214.4023186695947,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,20.492062241609474,108.42855172426188,68.4023186695947,yhat_diff,yhat_diff
(1403-05),121.0,119.23534078209607,32.59416983387033,205.0520661913773,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,1.764659217903926,88.40583016612968,84.05206619137729,yhat_diff,yhat_diff
(1403-06),115.0,136.12223439538042,47.40986594535224,225.20263752542365,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,21.122234395380417,67.59013405464776,110.20263752542364,yhat_diff,yhat_diff
(1403-07),103.0,94.25131439887708,16.35498279077118,172.58714392934803,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,8.748685601122915,86.64501720922883,69.58714392934803,yhat_diff,yhat_diff
(1403-08),92.0,103.86574437511628,21.784362974094893,186.63520539888984,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,11.86574437511628,70.21563702590511,94.63520539888984,yhat_diff,yhat_diff
(1403-09),90.0,92.7571864798388,10.305937530143993,175.02023323791536,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,2.757186479838793,79.69406246985601,85.02023323791536,yhat_diff,yhat_diff
(1403-10),82.0,76.6512482139307,2.0137875298057617,150.43200758510255,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,5.3487517860693,79.98621247019423,68.43200758510255,yhat_diff,yhat_diff
(1403-11),88.0,76.14551034081208,-1.331127668564703,154.0768015809292,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,11.85448965918792,89.3311276685647,66.07680158092921,yhat_diff,yhat_diff
(1403-12),94.0,99.47447264192154,15.893556195932211,181.438946105374,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,5.474472641921537,78.1064438040678,87.43894610537399,yhat_diff,yhat_diff
(1404-01),95.0,88.60421519850162,0.3139453519674086,176.91649027659193,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,6.39578480149838,94.6860546480326,81.91649027659193,yhat_diff,yhat_diff
(1404-02),76.0,79.57340526249165,-9.975565968844345,169.16466699929964,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,3.5734052624916472,85.97556596884435,93.16466699929964,yhat_diff,yhat_diff
(1404-03),89.0,96.07681092001104,7.562246233381344,185.02367736652548,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,7.076810920011042,81.43775376661866,96.02367736652548,yhat_diff,yhat_diff
(1404-04),84.0,89.06431886864343,-0.4982977024269913,178.16029876310378,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,5.064318868643426,84.498297702427,94.16029876310378,yhat_diff,yhat_diff
(1404-05),97.0,85.65834905960389,-3.963750950656504,176.20154433754914,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,11.341650940396107,100.9637509506565,79.20154433754914,yhat_diff,yhat_diff
(1404-06),113.0,94.05409226095225,3.3472127933064715,186.91980078622004,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,18.945907739047755,109.65278720669352,73.91980078622004,yhat_diff,yhat_diff
(1404-07),87.0,70.8209119837782,-16.88978109117253,160.01201549670571,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,16.179088016221797,103.88978109117252,73.01201549670571,yhat_diff,yhat_diff
(1404-08),82.0,72.4129236956832,-17.296969023091734,163.70299687978988,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,9.587076304316795,99.29696902309172,81.70299687978988,yhat_diff,yhat_diff
(1404-09),0.0,63.62686649159877,-27.181358507330696,156.6570388318303,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,63.62686649159877,27.181358507330696,156.6570388318303,yhat_low_diff,yhat_diff
(1404-10),0.0,57.97773057703214,-33.68714932735592,151.815579781731,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,57.97773057703214,33.68714932735592,151.815579781731,yhat_low_diff,yhat_diff
(1404-11),0.0,54.803019983928834,-39.99352813848228,151.14139268442625,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,54.803019983928834,39.99352813848228,151.14139268442625,yhat_low_diff,yhat_diff
(1404-12),0.0,63.104788668288194,-37.0345249474712,164.28644457712804,تعویض شیشه خودرو,خدمات و تعمیرات خودرو,63.104788668288194,37.0345249474712,164.28644457712804,yhat_low_diff,yhat_diff
(1401-01),78.0,84.73102700837804,20.303884277047143,149.26370420647086,تعویض لنت خودرو,خدمات و تعمیرات خودرو,6.731027008378035,57.69611572295285,71.26370420647086,yhat_diff,yhat_low_diff
(1401-02),88.0,82.69401899414729,11.952712865539468,154.00105557493623,تعویض لنت خودرو,خدمات و تعمیرات خودرو,5.305981005852715,76.04728713446053,66.00105557493623,yhat_diff,yhat_low_diff
(1401-03),86.0,70.99706899227884,8.658396342071732,133.3153773163875,تعویض لنت خودرو,خدمات و تعمیرات خودرو,15.00293100772116,77.34160365792826,47.3153773163875,yhat_diff,yhat_low_diff
(1401-04),97.0,93.05119662365983,22.07462620447416,165.60637445554246,تعویض لنت خودرو,خدمات و تعمیرات خودرو,3.948803376340166,74.92537379552584,68.60637445554246,yhat_diff,yhat_low_diff
(1401-05),87.0,95.05644176881609,28.871347786457942,162.97015405249115,تعویض لنت خودرو,خدمات و تعمیرات خودرو,8.056441768816086,58.12865221354205,75.97015405249115,yhat_diff,yhat_low_diff
(1401-06),106.0,90.80865691749594,21.012052890898232,159.72484967690536,تعویض لنت خودرو,خدمات و تعمیرات خودرو,15.191343082504062,84.98794710910177,53.724849676905365,yhat_diff,yhat_low_diff
(1401-07),58.0,64.8058755639407,12.130494457330482,117.48647077807136,تعویض لنت خودرو,خدمات و تعمیرات خودرو,6.805875563940703,45.86950554266952,59.48647077807136,yhat_diff,yhat_low_diff
(1401-08),68.0,78.03559337207002,9.776517269522056,147.1313340183189,تعویض لنت خودرو,خدمات و تعمیرات خودرو,10.035593372070023,58.22348273047794,79.13133401831891,yhat_diff,yhat_low_diff
(1401-09),59.0,58.04622397458766,1.0037940744374048,115.18462864368396,تعویض لنت خودرو,خدمات و تعمیرات خودرو,0.9537760254123384,57.99620592556259,56.184628643683965,yhat_diff,yhat_low_diff
(1401-10),41.0,45.006141399594576,-6.195374980616397,95.20156356364976,تعویض لنت خودرو,خدمات و تعمیرات خودرو,4.006141399594576,47.1953749806164,54.20156356364976,yhat_diff,yhat_low_diff
(1401-11),64.0,66.52400779105776,2.904518930923546,130.51011035432455,تعویض لنت خودرو,خدمات و تعمیرات خودرو,2.5240077910577554,61.095481069076456,66.51011035432455,yhat_diff,yhat_low_diff
(1401-12),83.0,91.72967187611576,33.75343917118312,149.39680358324358,تعویض لنت خودرو,خدمات و تعمیرات خودرو,8.72967187611576,49.24656082881688,66.39680358324358,yhat_diff,yhat_low_diff
(1402-01),102.0,102.40669419140316,34.17106411717611,172.6109905518525,تعویض لنت خودرو,خدمات و تعمیرات خودرو,0.4066941914031616,67.82893588282388,70.6109905518525,yhat_diff,yhat_low_diff
(1402-02),100.0,96.64313764180685,24.9529734318286,167.7188774986378,تعویض لنت خودرو,خدمات و تعمیرات خودرو,3.3568623581931547,75.0470265681714,67.7188774986378,yhat_diff,yhat_low_diff
(1402-03),96.0,101.22519501510288,29.50772425205548,173.1437408246212,تعویض لنت خودرو,خدمات و تعمیرات خودرو,5.225195015102884,66.49227574794452,77.1437408246212,yhat_diff,yhat_low_diff
(1402-04),123.0,115.02286830659088,47.147464111183616,185.2554287041,تعویض لنت خودرو,خدمات و تعمیرات خودرو,7.97713169340912,75.85253588881639,62.25542870410001,yhat_diff,yhat_low_diff
(1402-05),132.0,134.23263382548652,62.56203490937237,204.90845928056024,تعویض لنت خودرو,خدمات و تعمیرات خودرو,2.2326338254865163,69.43796509062763,72.90845928056024,yhat_diff,yhat_low_diff
(1402-06),124.0,129.500227010452,58.38222264436823,202.094886675981,تعویض لنت خودرو,خدمات و تعمیرات خودرو,5.500227010451994,65.61777735563177,78.094886675981,yhat_diff,yhat_low_diff
(1402-07),130.0,117.30429473869368,50.28674703135879,185.1265394566718,تعویض لنت خودرو,خدمات و تعمیرات خودرو,12.695705261306315,79.7132529686412,55.12653945667179,yhat_diff,yhat_low_diff
(1402-08),107.0,104.49856807451243,38.54808239342454,170.81564328457043,تعویض لنت خودرو,خدمات و تعمیرات خودرو,2.501431925487566,68.45191760657546,63.81564328457043,yhat_diff,yhat_low_diff
(1402-09),89.0,79.29345408406296,22.20763491053771,136.50732347893253,تعویض لنت خودرو,خدمات و تعمیرات خودرو,9.706545915937042,66.7923650894623,47.50732347893253,yhat_diff,yhat_low_diff
(1402-10),79.0,69.04662112990844,7.75908100790349,131.18759195221585,تعویض لنت خودرو,خدمات و تعمیرات خودرو,9.953378870091557,71.24091899209651,52.187591952215854,yhat_diff,yhat_low_diff
(1402-11),72.0,79.81898273554316,15.394506439712604,144.6243461432884,تعویض لنت خودرو,خدمات و تعمیرات خودرو,7.818982735543159,56.6054935602874,72.62434614328839,yhat_diff,yhat_low_diff
(1402-12),125.0,112.1636325837311,49.100519035226505,176.48441442701892,تعویض لنت خودرو,خدمات و تعمیرات خودرو,12.8363674162689,75.89948096477349,51.48441442701892,yhat_diff,yhat_low_diff
(1403-01),104.0,101.03989151142078,33.77994156193163,167.1844754776325,تعویض لنت خودرو,خدمات و تعمیرات خودرو,2.9601084885792237,70.22005843806838,63.1844754776325,yhat_diff,yhat_low_diff
(1403-02),76.0,85.72605246318759,15.40334339399773,154.35100869282624,تعویض لنت خودرو,خدمات و تعمیرات خودرو,9.726052463187584,60.59665660600227,78.35100869282624,yhat_diff,yhat_low_diff
(1403-03),63.0,76.03370051465764,11.853896459580898,140.4828585318373,تعویض لنت خودرو,خدمات و تعمیرات خودرو,13.03370051465764,51.14610354041911,77.48285853183731,yhat_diff,yhat_low_diff
(1403-04),82.0,85.73002435863125,17.37963492852503,152.3577887101781,تعویض لنت خودرو,خدمات و تعمیرات خودرو,3.730024358631255,64.62036507147496,70.35778871017811,yhat_diff,yhat_low_diff
(1403-05),100.0,99.70731382231456,28.77370776525727,171.9701420945006,تعویض لنت خودرو,خدمات و تعمیرات خودرو,0.2926861776854395,71.22629223474273,71.9701420945006,yhat_diff,yhat_low_diff
(1403-06),82.0,92.59597641610668,23.18445935253793,161.36057122207777,تعویض لنت خودرو,خدمات و تعمیرات خودرو,10.59597641610668,58.81554064746207,79.36057122207777,yhat_diff,yhat_low_diff
(1403-07),83.0,88.32084109204357,20.9394257318545,154.91645071435656,تعویض لنت خودرو,خدمات و تعمیرات خودرو,5.320841092043565,62.0605742681455,71.91645071435656,yhat_diff,yhat_low_diff
(1403-08),75.0,70.8319347519498,13.91933244310727,127.5032645952848,تعویض لنت خودرو,خدمات و تعمیرات خودرو,4.168065248050198,61.08066755689273,52.5032645952848,yhat_diff,yhat_low_diff
(1403-09),72.0,75.00139725463396,9.735695003538847,139.0906197216173,تعویض لنت خودرو,خدمات و تعمیرات خودرو,3.0013972546339573,62.26430499646115,67.09061972161729,yhat_diff,yhat_low_diff
(1403-10),50.0,56.1216988344457,1.0174002447320567,110.21905531892064,تعویض لنت خودرو,خدمات و تعمیرات خودرو,6.121698834445702,48.98259975526794,60.21905531892064,yhat_diff,yhat_low_diff
(1403-11),93.0,83.45480207344227,14.176192841443417,152.6875790363495,تعویض لنت خودرو,خدمات و تعمیرات خودرو,9.545197926557734,78.82380715855658,59.68757903634949,yhat_diff,yhat_low_diff
(1403-12),134.0,129.31474445033092,60.26644906573308,198.75691515514927,تعویض لنت خودرو,خدمات و تعمیرات خودرو,4.68525554966908,73.73355093426693,64.75691515514927,yhat_diff,yhat_low_diff
(1404-01),81.0,130.1602903145124,56.72246645878871,203.702744306092,تعویض لنت خودرو,خدمات و تعمیرات خودرو,49.1602903145124,24.27753354121129,122.702744306092,yhat_low_diff,yhat_low_diff
(1404-02),75.0,116.20291833204143,42.58884202210751,189.7566991439369,تعویض لنت خودرو,خدمات و تعمیرات خودرو,41.20291833204144,32.41115797789249,114.75669914393691,yhat_low_diff,yhat_low_diff
(1404-03),65.0,122.63187031953017,49.32203848858988,196.6408002959087,تعویض لنت خودرو,خدمات و تعمیرات خودرو,57.631870319530165,15.677961511410118,131.6408002959087,yhat_low_diff,yhat_low_diff
(1404-04),56.0,140.87847099763923,67.72010917345496,215.4737237845244,تعویض لنت خودرو,خدمات و تعمیرات خودرو,84.87847099763923,11.720109173454958,159.4737237845244,yhat_low_diff,yhat_low_diff
(1404-05),74.0,159.54520014361754,85.25352112274781,234.02539346931104,تعویض لنت خودرو,خدمات و تعمیرات خودرو,85.54520014361754,11.253521122747811,160.02539346931104,yhat_low_diff,yhat_low_diff
(1404-06),54.0,151.67614215998807,76.11352246633926,225.0503063753669,تعویض لنت خودرو,خدمات و تعمیرات خودرو,97.67614215998807,22.113522466339266,171.0503063753669,yhat_low_diff,yhat_low_diff
(1404-07),76.0,141.20383892057987,68.80907098434261,214.4630487283148,تعویض لنت خودرو,خدمات و تعمیرات خودرو,65.20383892057987,7.190929015657389,138.4630487283148,yhat_low_diff,yhat_low_diff
(1404-08),64.0,133.45353058169547,60.61785677311021,206.8002044161609,تعویض لنت خودرو,خدمات و تعمیرات خودرو,69.45353058169547,3.382143226889788,142.8002044161609,yhat_low_diff,yhat_low_diff
(1404-09),0.0,121.99177037192032,48.23696116982742,195.4581843710944,تعویض لنت خودرو,خدمات و تعمیرات خودرو,121.99177037192032,48.23696116982742,195.4581843710944,yhat_low_diff,yhat_low_diff
(1404-10),0.0,105.68941232651557,32.731853556970776,179.20571457549727,تعویض لنت خودرو,خدمات و تعمیرات خودرو,105.68941232651557,32.731853556970776,179.20571457549727,yhat_low_diff,yhat_low_diff
(1404-11),0.0,125.86758916063582,50.98171116969068,201.43781980403145,تعویض لنت خودرو,خدمات و تعمیرات خودرو,125.86758916063582,50.98171116969068,201.43781980403145,yhat_low_diff,yhat_low_diff
(1404-12),0.0,185.0664679633006,107.06548437679426,263.95792276042334,تعویض لنت خودرو,خدمات و تعمیرات خودرو,185.0664679633006,107.06548437679426,263.95792276042334,yhat_low_diff,yhat_low_diff
(1401-01),514.0,492.7841352413328,220.2532814226428,766.6267893359608,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,21.21586475866718,293.7467185773572,252.6267893359608,yhat_diff,yhat_diff
(1401-02),634.0,655.8496298961552,384.3472533131743,927.1456730807784,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,21.849629896155196,249.6527466868257,293.14567308077835,yhat_diff,yhat_diff
(1401-03),786.0,847.6785090066458,571.4921929398995,1115.8321192830897,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,61.67850900664576,214.5078070601005,329.8321192830897,yhat_diff,yhat_diff
(1401-04),935.0,914.0030354226828,642.8531279703739,1185.4605396841548,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,20.99696457731716,292.14687202962614,250.4605396841548,yhat_diff,yhat_diff
(1401-05),911.0,874.7129087748905,598.526767814385,1147.13559427981,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,36.28709122510952,312.47323218561496,236.13559427981,yhat_diff,yhat_diff
(1401-06),792.0,753.4610479063795,479.517517167552,1030.0829262715577,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,38.53895209362054,312.482482832448,238.08292627155765,yhat_diff,yhat_diff
(1401-07),603.0,693.218107323478,425.8913410692844,956.9147153208412,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,90.21810732347797,177.1086589307156,353.9147153208412,yhat_diff,yhat_diff
(1401-08),742.0,674.7986491108377,409.77172241614727,937.665699293031,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,67.20135088916231,332.2282775838528,195.66569929303105,yhat_diff,yhat_diff
(1401-09),583.0,600.0136073795422,333.2103828500348,864.3859316802465,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,17.013607379542236,249.7896171499652,281.3859316802465,yhat_diff,yhat_diff
(1401-10),667.0,644.6279289436071,379.95648840247816,907.4905867384622,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,22.372071056392883,287.04351159752184,240.49058673846216,yhat_diff,yhat_diff
(1401-11),700.0,672.474237565682,406.85698548700896,932.7243227821732,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,27.52576243431804,293.14301451299104,232.7243227821732,yhat_diff,yhat_diff
(1401-12),867.0,814.1058055460162,557.141763931321,1070.6693487734915,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,52.8941944539838,309.85823606867905,203.6693487734915,yhat_diff,yhat_diff
(1402-01),655.0,663.376957798519,387.671727028177,939.1214864154384,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,8.376957798519015,267.328272971823,284.1214864154384,yhat_diff,yhat_diff
(1402-02),818.0,863.1403200344982,591.0996587031877,1139.6751848071792,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,45.140320034498245,226.90034129681223,321.6751848071792,yhat_diff,yhat_diff
(1402-03),1069.0,1091.1697745455592,817.398119591898,1364.9289546243813,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,22.16977454555922,251.60188040810203,295.9289546243813,yhat_diff,yhat_diff
(1402-04),1174.0,1169.6463079649438,899.6271421841361,1442.6056213935617,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,4.353692035056156,274.3728578158639,268.6056213935617,yhat_diff,yhat_diff
(1402-05),1077.0,1114.1345114140122,844.473516675006,1390.5484538852054,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,37.1345114140122,232.52648332499405,313.5484538852054,yhat_diff,yhat_diff
(1402-06),970.0,960.506110102853,685.3682200494487,1231.33185537568,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,9.493889897147028,284.6317799505513,261.3318553756801,yhat_diff,yhat_diff
(1402-07),899.0,886.6920985040234,624.5520917837446,1149.7685398723931,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,12.30790149597658,274.4479082162554,250.76853987239315,yhat_diff,yhat_diff
(1402-08),881.0,863.6698853833722,601.8617403631032,1128.4143974403828,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,17.33011461662784,279.1382596368968,247.4143974403828,yhat_diff,yhat_diff
(1402-09),806.0,776.5243327427154,510.1071830697263,1039.838965688181,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,29.475667257284613,295.8928169302737,233.8389656881809,yhat_diff,yhat_diff
(1402-10),829.0,834.901552395475,571.5375263358281,1098.7206623857069,جوشکاری و آهنگری، درب و پنجره آهنی,خدمات و تعمیرات ساختمان,5.901552395475051,257.46247366417185,269.7206623857069,yhat_diff,yhat_diff
