shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label
(1402-02),25.0,24.623637582244072,5.546594528215493,43.44885114493731,مشاوره حقوقی,مشاوره,0.37636241775592794,19.453405471784507,18.448851144937308,yhat_diff
(1402-03),19.0,18.97605117604627,4.417588958978809,33.63827157957191,مشاوره حقوقی,مشاوره,0.02394882395373088,14.582411041021192,14.638271579571906,yhat_diff
(1402-04),16.0,14.530581997145802,1.864584810223887,26.610025058635703,مشاوره حقوقی,مشاوره,1.4694180028541979,14.135415189776113,10.610025058635703,yhat_diff
(1402-05),19.0,18.173120638927724,3.788284869808222,32.935085083425534,مشاوره حقوقی,مشاوره,0.826879361072276,15.211715130191777,13.935085083425534,yhat_diff
(1402-06),19.0,19.46865054101088,2.401518734944814,36.46525099417652,مشاوره حقوقی,مشاوره,0.4686505410108808,16.598481265055185,17.46525099417652,yhat_diff
(1402-07),14.0,16.486788881831366,5.3289021313874585,27.523044044570323,مشاوره حقوقی,مشاوره,2.486788881831366,8.671097868612542,13.523044044570323,yhat_diff
(1402-08),25.0,21.67329737436524,4.8206479709212005,38.58252816015128,مشاوره حقوقی,مشاوره,3.326702625634759,20.1793520290788,13.582528160151277,yhat_diff
(1402-09),22.0,20.894642342620003,8.406711958546362,33.07564605283474,مشاوره حقوقی,مشاوره,1.1053576573799972,13.593288041453638,11.075646052834742,yhat_diff
(1402-10),18.0,15.839793399334846,5.99436350628752,25.98406605482164,مشاوره حقوقی,مشاوره,2.1602066006651537,12.00563649371248,7.984066054821639,yhat_diff
(1402-11),22.0,22.58205609058823,5.868397143128168,39.29001645919776,مشاوره حقوقی,مشاوره,0.5820560905882317,16.131602856871833,17.29001645919776,yhat_diff
(1402-12),11.0,10.96480228475546,1.9773140850259543,19.85685807044018,مشاوره حقوقی,مشاوره,0.035197715244539296,9.022685914974046,8.856858070440179,yhat_diff
(1403-01),9.0,9.119620781937792,1.3000512772839792,17.180867511206664,مشاوره حقوقی,مشاوره,0.11962078193779213,7.699948722716021,8.180867511206664,yhat_diff
(1403-02),1.0,1.570182700118131,0.4597801829660933,2.735428016629184,مشاوره حقوقی,مشاوره,0.570182700118131,0.5402198170339068,1.735428016629184,yhat_low_diff
(1403-03),1.0,1.2109444094845463,0.0929470101882067,2.3999553821961865,مشاوره حقوقی,مشاوره,0.2109444094845463,0.9070529898117933,1.3999553821961865,yhat_diff
(1403-04),1.0,1.357052979597325,0.2853161134747842,2.48885792093685,مشاوره حقوقی,مشاوره,0.35705297959732496,0.7146838865252159,1.4888579209368502,yhat_diff
(1403-05),1.0,1.624557636760617,0.4795444506930258,2.7534475576000474,مشاوره حقوقی,مشاوره,0.6245576367606169,0.5204555493069742,1.7534475576000474,yhat_low_diff
(1403-06),3.0,3.8892778750385872,0.4420334104591309,7.181805173225467,مشاوره حقوقی,مشاوره,0.8892778750385872,2.557966589540869,4.181805173225467,yhat_diff
(1403-07),1.0,1.5028459261914773,0.4177597197552498,2.605737100893071,مشاوره حقوقی,مشاوره,0.5028459261914773,0.5822402802447502,1.6057371008930712,yhat_diff
(1403-08),1.0,2.12638421890751,1.0248213804228488,3.2119495976552543,مشاوره حقوقی,مشاوره,1.1263842189075102,0.02482138042284876,2.2119495976552543,yhat_low_diff
(1404-05),3.0,4.016984251679963,0.7383535112642396,7.318713668265712,مشاوره حقوقی,مشاوره,1.016984251679963,2.26164648873576,4.318713668265712,yhat_diff
(1404-06),13.0,13.11488054372825,3.047119691737887,23.111238561194654,مشاوره حقوقی,مشاوره,0.1148805437282494,9.952880308262113,10.111238561194654,yhat_diff
(1404-07),41.0,34.78443393763403,15.16710456932378,55.10597023090515,مشاوره حقوقی,مشاوره,6.215566062365973,25.83289543067622,14.10597023090515,yhat_diff
(1404-08),16.0,26.26081175819112,7.255514736168348,45.24613085357142,مشاوره حقوقی,مشاوره,10.260811758191121,8.744485263831653,29.246130853571422,yhat_low_diff
(1404-09),0.0,61.84578761697361,28.441460758984125,95.52829670566668,مشاوره حقوقی,مشاوره,61.84578761697361,28.441460758984125,95.52829670566668,yhat_low_diff
(1404-10),0.0,56.33491514243014,23.148271741198684,89.81108662001976,مشاوره حقوقی,مشاوره,56.33491514243014,23.148271741198684,89.81108662001976,yhat_low_diff
(1404-11),0.0,50.31603485619148,16.864108004630587,83.9513931096075,مشاوره حقوقی,مشاوره,50.31603485619148,16.864108004630587,83.9513931096075,yhat_low_diff
(1404-12),0.0,43.16522097311971,10.451416300574074,75.88069501136661,مشاوره حقوقی,مشاوره,43.16522097311971,10.451416300574074,75.88069501136661,yhat_low_diff
(1405-01),0.0,44.30260350755951,9.683996322039604,78.4979563495723,مشاوره حقوقی,مشاوره,44.30260350755951,9.683996322039604,78.4979563495723,yhat_low_diff
(1405-02),0.0,50.42138489060936,15.731088211421868,84.61416459331087,مشاوره حقوقی,مشاوره,50.42138489060936,15.731088211421868,84.61416459331087,yhat_low_diff
(1405-03),0.0,50.30457494436793,15.564988666643638,84.85168714795898,مشاوره حقوقی,مشاوره,50.30457494436793,15.564988666643638,84.85168714795898,yhat_low_diff
(1405-04),0.0,47.29939471664584,12.70804179946131,81.685421016541,مشاوره حقوقی,مشاوره,47.29939471664584,12.70804179946131,81.685421016541,yhat_low_diff
(1405-05),0.0,48.47561205393106,13.841730794723349,83.13341795113078,مشاوره حقوقی,مشاوره,48.47561205393106,13.841730794723349,83.13341795113078,yhat_low_diff
(1405-06),0.0,47.67591484562136,13.066502315524314,82.4351376683868,مشاوره حقوقی,مشاوره,47.67591484562136,13.066502315524314,82.4351376683868,yhat_low_diff
(1405-07),0.0,58.44265220597805,25.097638379804003,92.03851218065483,مشاوره حقوقی,مشاوره,58.44265220597805,25.097638379804003,92.03851218065483,yhat_low_diff
(1405-08),0.0,42.70805680798727,14.610925911282289,70.67419671871065,مشاوره حقوقی,مشاوره,42.70805680798727,14.610925911282289,70.67419671871065,yhat_low_diff
(1401-09),1.0,0.9952037697596812,0.5780651464988906,1.380339126471357,مشاوره و درمان اعتیاد,مشاوره,0.004796230240318833,0.4219348535011094,0.3803391264713569,yhat_diff
(1401-10),1.0,0.9952149919304174,0.5846806320704944,1.4022107239267918,مشاوره و درمان اعتیاد,مشاوره,0.004785008069582597,0.41531936792950563,0.4022107239267918,yhat_diff
(1401-11),3.0,3.418760917073125,2.1548624952436786,4.692350481852188,مشاوره و درمان اعتیاد,مشاوره,0.4187609170731248,0.8451375047563214,1.6923504818521877,yhat_diff
(1401-12),4.0,5.0144231879485694,3.429212158821948,6.72212861780667,مشاوره و درمان اعتیاد,مشاوره,1.0144231879485694,0.5707878411780518,2.7221286178066704,yhat_low_diff
(1402-01),4.0,3.989202446818857,2.3256054133636805,5.65420277986353,مشاوره و درمان اعتیاد,مشاوره,0.010797553181142838,1.6743945866363195,1.65420277986353,yhat_diff
(1402-02),3.0,2.5929858543866366,1.7334712923816171,3.425187616704584,مشاوره و درمان اعتیاد,مشاوره,0.40701414561336335,1.2665287076183829,0.42518761670458405,yhat_diff
(1402-03),2.0,2.163158084236996,1.3101978424390213,2.9777390710664617,مشاوره و درمان اعتیاد,مشاوره,0.16315808423699618,0.6898021575609787,0.9777390710664617,yhat_diff
(1402-04),6.0,4.593718940844746,2.953530409672077,6.268184046618366,مشاوره و درمان اعتیاد,مشاوره,1.406281059155254,3.046469590327923,0.2681840466183658,yhat_high_diff
(1402-05),5.0,4.595124606179301,2.967520441009511,6.352851205718,مشاوره و درمان اعتیاد,مشاوره,0.40487539382069926,2.032479558990489,1.3528512057180002,yhat_diff
(1402-06),2.0,1.9990063721800369,1.1558356759610349,2.826114429299688,مشاوره و درمان اعتیاد,مشاوره,0.0009936278199631499,0.8441643240389651,0.8261144292996878,yhat_diff
(1402-07),1.0,1.0005921873681525,0.5989397611605944,1.4220106417998049,مشاوره و درمان اعتیاد,مشاوره,0.0005921873681524747,0.40106023883940556,0.42201064179980485,yhat_diff
(1402-08),2.0,2.00122599376856,1.1669536243315777,2.842383984715233,مشاوره و درمان اعتیاد,مشاوره,0.0012259937685601408,0.8330463756684223,0.8423839847152328,yhat_diff
(1402-09),1.0,1.000837559686062,0.5894104826252742,1.434466725536643,مشاوره و درمان اعتیاد,مشاوره,0.0008375596860619172,0.4105895173747258,0.434466725536643,yhat_diff
(1402-10),2.0,2.002865749226686,1.1672268510877144,2.8602908480718545,مشاوره و درمان اعتیاد,مشاوره,0.002865749226685921,0.8327731489122856,0.8602908480718545,yhat_diff
(1402-11),4.0,4.0077090169278575,2.272060462898196,5.651280490599937,مشاوره و درمان اعتیاد,مشاوره,0.007709016927857526,1.727939537101804,1.6512804905999374,yhat_diff
(1402-12),2.0,2.435738878074212,1.6196692592159772,3.2916074348757154,مشاوره و درمان اعتیاد,مشاوره,0.4357388780742122,0.38033074078402285,1.2916074348757154,yhat_low_diff
(1403-01),1.0,1.0030687051580842,0.5990104505537411,1.438501820494141,مشاوره و درمان اعتیاد,مشاوره,0.0030687051580842173,0.40098954944625886,0.4385018204941411,yhat_diff
(1403-02),1.0,1.004223075277282,0.5755641147621104,1.4223566368692528,مشاوره و درمان اعتیاد,مشاوره,0.004223075277282051,0.42443588523788955,0.42235663686925284,yhat_diff
(1403-03),1.0,1.0048087023365275,0.6145943173113736,1.4293641154520829,مشاوره و درمان اعتیاد,مشاوره,0.004808702336527526,0.3854056826886264,0.42936411545208286,yhat_diff
(1403-04),1.0,26.509525166820023,16.51452691046174,36.58099580386557,مشاوره و درمان اعتیاد,مشاوره,25.509525166820023,15.51452691046174,35.58099580386557,yhat_low_diff
(1403-05),0.0,33.56051000338966,20.81853632144975,46.50301953700962,مشاوره و درمان اعتیاد,مشاوره,33.56051000338966,20.81853632144975,46.50301953700962,yhat_low_diff
(1403-06),0.0,34.17310696073508,21.36569603587955,47.17771283004531,مشاوره و درمان اعتیاد,مشاوره,34.17310696073508,21.36569603587955,47.17771283004531,yhat_low_diff
(1403-07),0.0,32.584268277481044,20.1435744965084,44.88232857410065,مشاوره و درمان اعتیاد,مشاوره,32.584268277481044,20.1435744965084,44.88232857410065,yhat_low_diff
(1403-08),0.0,32.60134971448573,20.21482337207353,44.95918394698414,مشاوره و درمان اعتیاد,مشاوره,32.60134971448573,20.21482337207353,44.95918394698414,yhat_low_diff
(1403-09),0.0,32.78247904775677,20.468362903660708,45.00591424467228,مشاوره و درمان اعتیاد,مشاوره,32.78247904775677,20.468362903660708,45.00591424467228,yhat_low_diff
(1403-10),0.0,33.059892181822015,20.693884404719213,45.39381672662958,مشاوره و درمان اعتیاد,مشاوره,33.059892181822015,20.693884404719213,45.39381672662958,yhat_low_diff
(1403-11),0.0,32.64471075291253,20.349079765235253,45.09944219389101,مشاوره و درمان اعتیاد,مشاوره,32.64471075291253,20.349079765235253,45.09944219389101,yhat_low_diff
(1403-12),0.0,32.662003793822905,20.15700925724656,45.068279525739065,مشاوره و درمان اعتیاد,مشاوره,32.662003793822905,20.15700925724656,45.068279525739065,yhat_low_diff
(1404-01),0.0,34.28192758942385,21.28973165522714,47.142961608884434,مشاوره و درمان اعتیاد,مشاوره,34.28192758942385,21.28973165522714,47.142961608884434,yhat_low_diff
(1404-02),0.0,33.702114626320565,20.915152096384865,46.70833643386423,مشاوره و درمان اعتیاد,مشاوره,33.702114626320565,20.915152096384865,46.70833643386423,yhat_low_diff
(1404-03),0.0,34.31471158366239,21.64673983614071,47.11490772726517,مشاوره و درمان اعتیاد,مشاوره,34.31471158366239,21.64673983614071,47.11490772726517,yhat_low_diff
(1404-04),0.0,7.67366570041859,4.714566871486996,10.574847097731633,مشاوره و درمان اعتیاد,مشاوره,7.67366570041859,4.714566871486996,10.574847097731633,yhat_low_diff
(1401-09),58.0,55.3455400575435,-4.477758904177768,115.28618410798754,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,2.654459942456498,62.47775890417777,57.28618410798754,yhat_diff
(1401-10),77.0,90.79778945284204,20.53583047099492,160.3918513057855,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,13.79778945284204,56.464169529005076,83.39185130578551,yhat_diff
(1401-11),76.0,84.4201992512574,13.738577289805184,154.14813580796573,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,8.4201992512574,62.261422710194815,78.14813580796573,yhat_diff
(1401-12),40.0,48.50165017774144,7.105616237351577,90.01599159426202,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,8.501650177741439,32.894383762648424,50.01599159426202,yhat_diff
(1402-01),29.0,27.320740982125063,-4.537897664675133,59.5625320356988,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,1.6792590178749371,33.537897664675135,30.5625320356988,yhat_diff
(1402-02),80.0,83.98801000391943,13.53972588882752,154.13886585776865,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,3.9880100039194275,66.46027411117248,74.13886585776865,yhat_diff
(1402-03),107.0,104.3343125062998,25.47593213095332,182.9091087580983,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,2.6656874937002044,81.52406786904668,75.90910875809831,yhat_diff
(1402-04),135.0,119.94634171582284,39.163886663282526,201.2405822674756,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,15.05365828417716,95.83611333671747,66.24058226747559,yhat_diff
(1402-05),137.0,136.8928722879989,59.57650268710044,215.57543924118423,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,0.10712771200110183,77.42349731289957,78.57543924118423,yhat_diff
(1402-06),124.0,121.2433622199186,40.01861541213434,200.796565598652,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,2.7566377800814053,83.98138458786566,76.796565598652,yhat_diff
(1402-07),128.0,129.8160691330648,56.81245123808649,203.50681535579324,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,1.8160691330647865,71.18754876191352,75.50681535579324,yhat_diff
(1402-08),118.0,112.31005225548938,33.993866452837594,190.884212292314,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,5.689947744510619,84.0061335471624,72.884212292314,yhat_diff
(1402-09),110.0,97.53135577076334,23.53267653776304,170.02984000873957,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,12.46864422923666,86.46732346223696,60.02984000873957,yhat_diff
(1402-10),145.0,127.30335400171684,52.80373026332366,203.57874368856685,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,17.69664599828316,92.19626973667634,58.578743688566846,yhat_diff
(1402-11),106.0,110.36241526415404,39.64974192910353,180.57745063914447,سقف و دیوار PVC  و آسمان مجازی,خدمات و تعمیرات ساختمان,4.362415264154038,66.35025807089647,74.57745063914447,yhat_diff
